では	接続詞,*,*,*,*,*,では,デハ,デワ,i
ああいう	連体詞,*,*,*,*,*,ああいう,アアイウ,アーユウ,s
、	記号,読点,*,*,*,*,、,、,、,s
まあ	フィラー,一般,*,*,*,*,まあ,マア,マー,s
津波	名詞,一般,*,*,*,*,津波,ツナミ,ツナミ,s
で	助詞,格助詞,一般,*,*,*,で,デ,デ,s
たくさん	副詞,一般,*,*,*,*,たくさん,タクサン,タクサン,s
亡くなっ	動詞,自立,*,*,五段・ラ行,連用タ接続,亡くなる,ナクナッ,ナクナッ,s
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,s
人	名詞,一般,*,*,*,*,人,ヒト,ヒト,s
たち	名詞,接尾,一般,*,*,*,たち,タチ,タチ,s
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,s
言う	動詞,自立,*,*,五段・ワ行促音便,基本形,言う,ユウ,ユー,s
の	名詞,非自立,一般,*,*,*,の,ノ,ノ,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
ほんとに	副詞,一般,*,*,*,*,ほんとに,ホントニ,ホントニ,s
気の毒	名詞,形容動詞語幹,*,*,*,*,気の毒,キノドク,キノドク,s
や	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤ,ヤ,s
と	助詞,格助詞,一般,*,*,*,と,ト,ト,s
思う	動詞,自立,*,*,五段・ワ行促音便,基本形,思う,オモウ,オモー,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
一瞬	名詞,副詞可能,*,*,*,*,一瞬,イッシュン,イッシュン,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
うち	名詞,非自立,一般,*,*,*,うち,ウチ,ウチ,s
や	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤ,ヤ,s
から	助詞,接続助詞,*,*,*,*,から,カラ,カラ,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
ああいう	連体詞,*,*,*,*,*,ああいう,アアイウ,アーユウ,s
震災	名詞,一般,*,*,*,*,震災,シンサイ,シンサイ,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
、	記号,読点,*,*,*,*,、,、,、,s
今後	副詞,助詞類接続,*,*,*,*,今後,コンゴ,コンゴ,s
来	動詞,自立,*,*,カ変・来ル,連用形,来る,キ,キ,s
そう	名詞,接尾,助動詞語幹,*,*,*,そう,ソウ,ソー,s
や	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤ,ヤ,s
けども	助詞,接続助詞,*,*,*,*,けども,ケドモ,ケドモ,s
、	記号,読点,*,*,*,*,、,、,、,s
来	動詞,自立,*,*,カ変・来ル,未然形,来る,コ,コ,s
ない	助動詞,*,*,*,特殊・ナイ,基本形,ない,ナイ,ナイ,s
こと	名詞,非自立,一般,*,*,*,こと,コト,コト,s
を	助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,s
祈る	動詞,自立,*,*,五段・ラ行,基本形,祈る,イノル,イノル,s
だけ	助詞,副助詞,*,*,*,*,だけ,ダケ,ダケ,s
や	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤ,ヤ,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
被災	名詞,サ変接続,*,*,*,*,被災,ヒサイ,ヒサイ,s
し	動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,s
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,s
人	名詞,一般,*,*,*,*,人,ヒト,ヒト,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
ほんとに	副詞,一般,*,*,*,*,ほんとに,ホントニ,ホントニ,s
、	記号,読点,*,*,*,*,、,、,、,s
可哀想	名詞,形容動詞語幹,*,*,*,*,可哀想,カワイソウ,カワイソー,s
や	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤ,ヤ,s
なあ	助詞,終助詞,*,*,*,*,なあ,ナア,ナー,s
と	助詞,格助詞,一般,*,*,*,と,ト,ト,s
思う	動詞,自立,*,*,五段・ワ行促音便,基本形,思う,オモウ,オモー,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
あれ	名詞,代名詞,一般,*,*,*,あれ,アレ,アレ,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
、	記号,読点,*,*,*,*,、,、,、,s
この	連体詞,*,*,*,*,*,この,コノ,コノ,s
あたり	名詞,一般,*,*,*,*,あたり,アタリ,アタリ,s
襲っ	動詞,自立,*,*,五段・ワ行促音便,連用タ接続,襲う,オソッ,オソッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
たら	助動詞,*,*,*,特殊・タ,仮定形,た,タラ,タラ,s
さ	助詞,終助詞,*,*,*,*,さ,サ,サ,s
、	記号,読点,*,*,*,*,、,、,、,s
津波	名詞,一般,*,*,*,*,津波,ツナミ,ツナミ,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
無い	助動詞,*,*,*,形容詞・イ段,基本形,無い,ナイ,ナイ,s
けど	助詞,接続助詞,*,*,*,*,けど,ケド,ケド,s
、	記号,読点,*,*,*,*,、,、,、,s
それ	名詞,代名詞,一般,*,*,*,それ,ソレ,ソレ,s
こそ	助詞,係助詞,*,*,*,*,こそ,コソ,コソ,s
ほんまに	副詞,一般,*,*,*,*,ほんまに,ホンマニ,ホンマニ,s
めっちゃ	副詞,一般,*,*,*,*,めっちゃ,メッチャ,メッチャ,s
怖い	形容詞,自立,*,*,形容詞・アウオ段,基本形,怖い,コワイ,コワイ,s
やん	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤン,ヤン,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
あんな	連体詞,*,*,*,*,*,あんな,アンナ,アンナ,s
もん	助詞,終助詞,*,*,*,*,もん,モン,モン,s
、	記号,読点,*,*,*,*,、,、,、,s
ほんまに	副詞,一般,*,*,*,*,ほんまに,ホンマニ,ホンマニ,s
来	動詞,自立,*,*,カ変・来ル,連用形,来る,キ,キ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
いら	動詞,自立,*,*,五段・ラ行,未然形,いる,イラ,イラ,s
ん	助動詞,*,*,*,特殊・ナイ,基本形,ん,ン,ン,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
せ	副詞,助詞類接続・短音化,*,*,*,*,そう,セ,セ,i
や	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤ,ヤ,i
ね	助詞,終助詞,*,*,*,*,ね,ネ,ネ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
なんか	フィラー,*,*,*,*,*,なんか,ナンカ,ナンカ,i
震災	名詞,一般,*,*,*,*,震災,シンサイ,シンサイ,i
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,i
あっ	動詞,自立,*,*,五段・ラ行,連用タ接続,ある,アッ,アッ,i
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,i
人	名詞,一般,*,*,*,*,人,ヒト,ヒト,i
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,i
対し	動詞,自立,*,*,五段・サ行,連用形,対す,タイシ,タイシ,i
て	助詞,接続助詞,*,*,*,*,て,テ,テ,i
自分	名詞,一般,*,*,*,*,自分,ジブン,ジブン,i
から	助詞,格助詞,一般,*,*,*,から,カラ,カラ,i
何	名詞,代名詞,一般,*,*,*,何,ナニ,ナニ,i
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,i
行動	名詞,サ変接続,*,*,*,*,行動,コウドウ,コードー,i
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
例えば	接続詞,*,*,*,*,*,例えば,タトエバ,タトエバ,i
なんか	助詞,副助詞,*,*,*,*,なんか,ナンカ,ナンカ,i
、	記号,読点,*,*,*,*,、,、,、,i
ボランティア	名詞,一般,*,*,*,*,ボランティア,ボランティア,ボランティア,i
で	助詞,格助詞,一般,*,*,*,で,デ,デ,i
あっ	動詞,自立,*,*,五段・ラ行,連用タ接続,ある,アッ,アッ,i
たり	助詞,並立助詞,*,*,*,*,たり,タリ,タリ,i
募金	名詞,サ変接続,*,*,*,*,募金,ボキン,ボキン,i
で	助詞,格助詞,一般,*,*,*,で,デ,デ,i
あっ	動詞,自立,*,*,五段・ラ行,連用タ接続,ある,アッ,アッ,i
たり	助詞,並立助詞,*,*,*,*,たり,タリ,タリ,i
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,i
、	記号,読点,*,*,*,*,、,、,、,i
何でも	副詞,助詞類接続,*,*,*,*,何でも,ナンデモ,ナンデモ,i
いい	形容詞,自立,*,*,形容詞・イイ,基本形,いい,イイ,イー,i
けども	助詞,接続助詞,*,*,*,*,けども,ケドモ,ケドモ,i
何	名詞,代名詞,一般,*,*,*,何,ナニ,ナニ,i
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,i
し	動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,i
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,i
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,i
いう	動詞,自立,*,*,五段・ワ行促音便,基本形,いう,ユウ,ユー,i
の	名詞,非自立,一般,*,*,*,の,ノ,ノ,i
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,i
ある	動詞,自立,*,*,五段・ラ行,基本形,ある,アル,アル,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
募金	名詞,サ変接続,*,*,*,*,募金,ボキン,ボキン,i
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,i
し	動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,i
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,i
よ	助詞,終助詞,*,*,*,*,よ,ヨ,ヨ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
職場	名詞,一般,*,*,*,*,職場,ショクバ,ショクバ,i
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,i
箱	名詞,一般,*,*,*,*,箱,ハコ,ハコ,i
おい	動詞,自立,*,*,五段・カ行イ音便,連用タ接続,おく,オイ,オイ,i
て	助詞,接続助詞,*,*,*,*,て,テ,テ,i
さ	助詞,終助詞,*,*,*,*,さ,サ,サ,i
、	記号,読点,*,*,*,*,、,、,、,i
で	接続詞,*,*,*,*,*,で,デ,デ,i
、	記号,読点,*,*,*,*,、,、,、,i
東日本	名詞,固有名詞,地域,一般,*,*,東日本,ヒガシニッポン,ヒガシニッポン,i
大震災	名詞,一般,*,*,*,*,大震災,ダイシンサイ,ダイシンサイ,i
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,i
みなさん	名詞,代名詞,一般,*,*,*,みなさん,ミナサン,ミナサン,i
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,i
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,i
書い	動詞,自立,*,*,五段・カ行イ音便,連用タ接続,書く,カイ,カイ,i
て	助詞,接続助詞,*,*,*,*,て,テ,テ,i
さ	助詞,終助詞,*,*,*,*,さ,サ,サ,i
、	記号,読点,*,*,*,*,、,、,、,i
募金	名詞,サ変接続,*,*,*,*,募金,ボキン,ボキン,i
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,i
、	記号,読点,*,*,*,*,、,、,、,i
うち	名詞,代名詞,一般,*,*,*,うち,ウチ,ウチ,i
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,i
職場	名詞,一般,*,*,*,*,職場,ショクバ,ショクバ,i
でも	助詞,副助詞,*,*,*,*,でも,デモ,デモ,i
やっ	動詞,自立,*,*,五段・ラ行,連用タ接続,やる,ヤッ,ヤッ,i
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
どれ	名詞,代名詞,一般,*,*,*,どれ,ドレ,ドレ,i
くらい	助詞,副助詞,*,*,*,*,くらい,クライ,クライ,i
集まっ	動詞,自立,*,*,五段・ラ行,連用タ接続,集まる,アツマッ,アツマッ,i
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,i
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,i
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,i
覚え	動詞,自立,*,*,一段,連用形,覚える,オボエ,オボエ,i
て	助詞,接続助詞,*,*,*,*,て,テ,テ,i
る	動詞,非自立,*,*,一段,基本形,る,ル,ル,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
金額	名詞,一般,*,*,*,*,金額,キンガク,キンガク,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
どれ	名詞,代名詞,一般,*,*,*,どれ,ドレ,ドレ,s
くらい	助詞,副助詞,*,*,*,*,くらい,クライ,クライ,s
あっ	動詞,自立,*,*,五段・ラ行,連用タ接続,ある,アッ,アッ,s
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,s
ん	名詞,非自立,一般,*,*,*,ん,ン,ン,s
やろ	助動詞,*,*,*,特殊・ヤ,未然形,や,ヤロ,ヤロ,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
？	記号,一般,*,*,*,*,？,？,？,s
EOS
まあ	フィラー,一般,*,*,*,*,まあ,マア,マー,s
万	名詞,数,*,*,*,*,万,マン,マン,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
いっ	動詞,自立,*,*,五段・カ行促音便,連用タ接続,いく,イッ,イッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,s
けど	助詞,接続助詞,*,*,*,*,けど,ケド,ケド,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
で	接続詞,*,*,*,*,*,で,デ,デ,s
、	記号,読点,*,*,*,*,、,、,、,s
人的	名詞,形容動詞語幹,*,*,*,*,人的,ジンテキ,ジンテキ,s
な	助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,s
ボランティア	名詞,一般,*,*,*,*,ボランティア,ボランティア,ボランティア,s
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,s
いう	動詞,自立,*,*,五段・ワ行促音便,基本形,いう,ユウ,ユー,s
の	名詞,非自立,一般,*,*,*,の,ノ,ノ,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
、	記号,読点,*,*,*,*,、,、,、,s
市	名詞,一般,*,*,*,*,市,シ,シ,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
職員	名詞,一般,*,*,*,*,職員,ショクイン,ショクイン,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
行く	動詞,自立,*,*,五段・カ行促音便,基本形,行く,イク,イク,s
から	助詞,接続助詞,*,*,*,*,から,カラ,カラ,s
、	記号,読点,*,*,*,*,、,、,、,s
私	名詞,代名詞,一般,*,*,*,私,ワタシ,ワタシ,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
職場	名詞,一般,*,*,*,*,職場,ショクバ,ショクバ,s
から	助詞,格助詞,一般,*,*,*,から,カラ,カラ,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
行っ	動詞,自立,*,*,五段・カ行促音便,連用タ接続,行く,イッ,イッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
ない	助動詞,*,*,*,特殊・ナイ,基本形,ない,ナイ,ナイ,s
けども	助詞,接続助詞,*,*,*,*,けども,ケドモ,ケドモ,s
、	記号,読点,*,*,*,*,、,、,、,s
それぞれ	名詞,副詞可能,*,*,*,*,それぞれ,ソレゾレ,ソレゾレ,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
被災	名詞,サ変接続,*,*,*,*,被災,ヒサイ,ヒサイ,s
し	動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,s
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,s
とこ	名詞,一般,*,*,*,*,とこ,トコ,トコ,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
、	記号,読点,*,*,*,*,、,、,、,s
まあ	フィラー,一般,*,*,*,*,まあ,マア,マー,s
電話	名詞,サ変接続,*,*,*,*,電話,デンワ,デンワ,s
で	助詞,格助詞,一般,*,*,*,で,デ,デ,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
、	記号,読点,*,*,*,*,、,、,、,s
どう	副詞,助詞類接続,*,*,*,*,どう,ドウ,ドー,s
でし	助動詞,*,*,*,特殊・デス,連用形,です,デシ,デシ,s
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,s
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,s
ぐらい	助詞,副助詞,*,*,*,*,ぐらい,グライ,グライ,s
しか	助詞,係助詞,*,*,*,*,しか,シカ,シカ,s
聞い	動詞,自立,*,*,五段・カ行イ音便,連用タ接続,聞く,キイ,キイ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
ない	助動詞,*,*,*,特殊・ナイ,基本形,ない,ナイ,ナイ,s
けども	助詞,接続助詞,*,*,*,*,けども,ケドモ,ケドモ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
でも	接続詞,*,*,*,*,*,でも,デモ,デモ,s
、	記号,読点,*,*,*,*,、,、,、,s
伊賀	名詞,固有名詞,地域,一般,*,*,伊賀,イガ,イガ,s
市	名詞,接尾,地域,*,*,*,市,シ,シ,s
から	助詞,格助詞,一般,*,*,*,から,カラ,カラ,s
向こう	名詞,一般,*,*,*,*,向こう,ムコウ,ムコー,s
へ	助詞,格助詞,一般,*,*,*,へ,ヘ,エ,s
行っ	動詞,自立,*,*,五段・カ行促音便,連用タ接続,行く,イッ,イッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
くれ	動詞,非自立,*,*,一段・クレル,連用形,くれる,クレ,クレ,s
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,s
人達	名詞,一般,*,*,*,*,人達,ヒトタチ,ヒトタチ,s
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,s
いう	動詞,自立,*,*,五段・ワ行促音便,基本形,いう,ユウ,ユー,s
の	名詞,非自立,一般,*,*,*,の,ノ,ノ,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
、	記号,読点,*,*,*,*,、,、,、,s
芭蕉	名詞,一般,*,*,*,*,芭蕉,バショウ,バショー,s
祭	名詞,一般,*,*,*,*,祭,マツリ,マツリ,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
俳句	名詞,一般,*,*,*,*,俳句,ハイク,ハイク,s
を	助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
、	記号,読点,*,*,*,*,、,、,、,s
詠ん	動詞,自立,*,*,五段・マ行,連用タ接続,詠む,ヨン,ヨン,s
で	助詞,接続助詞,*,*,*,*,で,デ,デ,s
送っ	動詞,自立,*,*,五段・ラ行,連用タ接続,送る,オクッ,オクッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
き	動詞,非自立,*,*,カ変・クル,連用形,くる,キ,キ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
くれ	動詞,非自立,*,*,一段・クレル,連用形,くれる,クレ,クレ,s
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,s
わ	助詞,終助詞,*,*,*,*,わ,ワ,ワ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
お礼	名詞,サ変接続,*,*,*,*,お礼,オレイ,オレイ,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
つもり	名詞,非自立,一般,*,*,*,つもり,ツモリ,ツモリ,s
や	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤ,ヤ,s
と	助詞,格助詞,一般,*,*,*,と,ト,ト,s
思う	動詞,自立,*,*,五段・ワ行促音便,基本形,思う,オモウ,オモー,s
ねん	助詞,終助詞,*,*,*,*,ねん,ネン,ネン,s
けど	助詞,接続助詞,*,*,*,*,けど,ケド,ケド,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
ああいう	連体詞,*,*,*,*,*,ああいう,アアイウ,アーユウ,s
ところ	名詞,非自立,副詞可能,*,*,*,ところ,トコロ,トコロ,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
やっぱり	副詞,一般,*,*,*,*,やっぱり,ヤッパリ,ヤッパリ,s
人	名詞,一般,*,*,*,*,人,ヒト,ヒト,s
と	助詞,並立助詞,*,*,*,*,と,ト,ト,s
人	名詞,一般,*,*,*,*,人,ヒト,ヒト,s
と	助詞,格助詞,一般,*,*,*,と,ト,ト,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
交流	名詞,サ変接続,*,*,*,*,交流,コウリュウ,コーリュー,s
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,s
いう	動詞,自立,*,*,五段・ワ行促音便,基本形,いう,ユウ,ユー,s
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,s
、	記号,読点,*,*,*,*,、,、,、,s
人	名詞,一般,*,*,*,*,人,ヒト,ヒト,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
気持ち	名詞,一般,*,*,*,*,気持ち,キモチ,キモチ,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
通い	動詞,自立,*,*,五段・ワ行促音便,連用形,通う,カヨイ,カヨイ,s
合っ	動詞,非自立,*,*,五段・ワ行促音便,連用タ接続,合う,アッ,アッ,s
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,s
事	名詞,非自立,一般,*,*,*,事,コト,コト,s
や	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤ,ヤ,s
と	助詞,格助詞,一般,*,*,*,と,ト,ト,s
思う	動詞,自立,*,*,五段・ワ行促音便,基本形,思う,オモウ,オモー,s
けど	助詞,接続助詞,*,*,*,*,けど,ケド,ケド,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
なんか	フィラー,*,*,*,*,*,なんか,ナンカ,ナンカ,i
震災	名詞,一般,*,*,*,*,震災,シンサイ,シンサイ,i
で	助詞,格助詞,一般,*,*,*,で,デ,デ,i
、	記号,読点,*,*,*,*,、,、,、,i
実際	名詞,一般,*,*,*,*,実際,ジッサイ,ジッサイ,i
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,i
亡くなっ	動詞,自立,*,*,五段・ラ行,連用タ接続,亡くなる,ナクナッ,ナクナッ,i
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,i
人々	名詞,一般,*,*,*,*,人々,ヒトビト,ヒトビト,i
も	助詞,係助詞,*,*,*,*,も,モ,モ,i
いる	動詞,自立,*,*,一段,基本形,いる,イル,イル,i
ん	名詞,非自立,一般,*,*,*,ん,ン,ン,i
や	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤ,ヤ,i
ど	助詞,接続助詞,*,*,*,*,ど,ド,ド,i
、	記号,読点,*,*,*,*,、,、,、,i
後に	副詞,一般,*,*,*,*,後に,ノチニ,ノチニ,i
仮設	名詞,サ変接続,*,*,*,*,仮設,カセツ,カセツ,i
住宅	名詞,一般,*,*,*,*,住宅,ジュウタク,ジュータク,i
で	助詞,格助詞,一般,*,*,*,で,デ,デ,i
暮らし	動詞,自立,*,*,五段・サ行,連用形,暮らす,クラシ,クラシ,i
たり	助詞,並立助詞,*,*,*,*,たり,タリ,タリ,i
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,i
、	記号,読点,*,*,*,*,、,、,、,i
違う	動詞,自立,*,*,五段・ワ行促音便,基本形,違う,チガウ,チガウ,i
地方	名詞,一般,*,*,*,*,地方,チホウ,チホー,i
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,i
移動	名詞,サ変接続,*,*,*,*,移動,イドウ,イドー,i
し	動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,i
て	助詞,接続助詞,*,*,*,*,て,テ,テ,i
、	記号,読点,*,*,*,*,、,、,、,i
住ん	動詞,自立,*,*,五段・マ行,連用タ接続,住む,スン,スン,i
で	助詞,接続助詞,*,*,*,*,で,デ,デ,i
る	動詞,非自立,*,*,一段,基本形,る,ル,ル,i
人	名詞,一般,*,*,*,*,人,ヒト,ヒト,i
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,i
中	名詞,非自立,副詞可能,*,*,*,中,ナカ,ナカ,i
でも	助詞,副助詞,*,*,*,*,でも,デモ,デモ,i
、	記号,読点,*,*,*,*,、,、,、,i
ストレス	名詞,一般,*,*,*,*,ストレス,ストレス,ストレス,i
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,i
