どこ	名詞,代名詞,一般,*,*,*,どこ,ドコ,ドコ,i
や	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤ,ヤ,s
なー	助詞,終助詞,*,*,*,*,なー,ナー,ナー,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
いま	名詞,副詞可能,*,*,*,*,いま,イマ,イマ,i
から	助詞,格助詞,一般,*,*,*,から,カラ,カラ,i
SPI	名詞,固有名詞,一般,*,*,*,SPI,SPI,SPI,i
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,i
やっ	動詞,自立,*,*,五段・ラ行,連用タ接続,やる,ヤッ,ヤッ,i
とい	動詞,非自立,*,*,五段・カ行イ音便,連用タ接続・縮約形,て＋おく,トイ,トイ,i
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,i
方	名詞,非自立,一般,*,*,*,方,ホウ,ホー,i
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,i
いい	形容詞,自立,*,*,形容詞・イイ,基本形,いい,イイ,イー,i
です	助動詞,*,*,*,特殊・デス,基本形,です,デス,デス,i
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
うん	感動詞,*,*,*,*,*,うん,ウン,ウン,s
、	記号,読点,*,*,*,*,、,、,、,s
いや	感動詞,*,*,*,*,*,いや,イヤ,イヤ,s
絶対	副詞,一般,*,*,*,*,絶対,ゼッタイ,ゼッタイ,s
最後	名詞,一般,*,*,*,*,最後,サイゴ,サイゴ,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
ほう	名詞,非自立,一般,*,*,*,ほう,ホウ,ホー,s
焦る	動詞,自立,*,*,五段・ラ行,基本形,焦る,アセル,アセル,s
から	助詞,接続助詞,*,*,*,*,から,カラ,カラ,s
EOS
わかり	動詞,自立,*,*,五段・ラ行,連用形,わかる,ワカリ,ワカリ,i
まし	助動詞,*,*,*,特殊・マス,連用形,ます,マシ,マシ,i
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
いま	接頭詞,名詞接続,*,*,*,*,いま,イマ,イマ,s
やっ	動詞,自立,*,*,五段・ラ行,連用タ接続,やる,ヤッ,ヤッ,s
とい	動詞,非自立,*,*,五段・カ行イ音便,連用タ接続・縮約形,て＋おく,トイ,トイ,s
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,s
方	名詞,非自立,一般,*,*,*,方,ホウ,ホー,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
いい	形容詞,非自立,*,*,形容詞・イイ,基本形,いい,イイ,イー,s
と	助詞,接続助詞,*,*,*,*,と,ト,ト,s
もう	副詞,一般,*,*,*,*,もう,モウ,モー,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
わかり	動詞,自立,*,*,五段・ラ行,連用形,わかる,ワカリ,ワカリ,i
まし	助動詞,*,*,*,特殊・マス,連用形,ます,マシ,マシ,i
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
そういえば	接続詞,*,*,*,*,*,そういえば,ソウイエバ,ソウイエバ,i
一人暮らし	名詞,サ変接続,*,*,*,*,一人暮らし,ヒトリグラシ,ヒトリグラシ,i
、	記号,読点,*,*,*,*,、,、,、,i
やっぱり	副詞,一般,*,*,*,*,やっぱり,ヤッパリ,ヤッパリ,i
お金	名詞,一般,*,*,*,*,お金,オカネ,オカネ,i
かかり	動詞,自立,*,*,五段・ラ行,連用形,かかる,カカリ,カカリ,i
ます	助動詞,*,*,*,特殊・マス,基本形,ます,マス,マス,i
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
お金	名詞,一般,*,*,*,*,お金,オカネ,オカネ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
うーん	感動詞,*,*,*,*,*,うーん,ウーン,ウーン,s
やっぱ	副詞,一般,*,*,*,*,やっぱ,ヤッパ,ヤッパ,s
、	記号,読点,*,*,*,*,、,、,、,s
自炊	名詞,サ変接続,*,*,*,*,自炊,ジスイ,ジスイ,s
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,s
し	動詞,自立,*,*,サ変・スル,未然形,する,シ,シ,s
ない	助動詞,*,*,*,特殊・ナイ,基本形,ない,ナイ,ナイ,s
と	助詞,接続助詞,*,*,*,*,と,ト,ト,s
もう	副詞,一般,*,*,*,*,もう,モウ,モー,s
バンバン	副詞,一般,*,*,*,*,バンバン,バンバン,バンバン,s
外食	名詞,サ変接続,*,*,*,*,外食,ガイショク,ガイショク,s
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,s
使っ	動詞,自立,*,*,五段・ワ行促音便,連用タ接続,使う,ツカッ,ツカッ,s
ちゃう	動詞,非自立,*,*,五段・ワ行促音便,基本形,ちゃう,チャウ,チャウ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
あー	フィラー,*,*,*,*,*,あー,アー,アー,i
そっかー	感動詞,*,*,*,*,*,そっかー,ソッカー,ソッカー,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
やっぱり	副詞,一般,*,*,*,*,やっぱり,ヤッパリ,ヤッパリ,s
、	記号,読点,*,*,*,*,、,、,、,s
考え	動詞,自立,*,*,一段,連用形,考える,カンガエ,カンガエ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
買わ	動詞,自立,*,*,五段・ワ行促音便,未然形,買う,カワ,カワ,s
ない	助動詞,*,*,*,特殊・ナイ,基本形,ない,ナイ,ナイ,s
と	助詞,接続助詞,*,*,*,*,と,ト,ト,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
なんか	フィラー,*,*,*,*,*,なんか,ナンカ,ナンカ,s
友達	名詞,一般,*,*,*,*,友達,トモダチ,トモダチ,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
やっ	動詞,自立,*,*,五段・ラ行,連用タ接続,やる,ヤッ,ヤッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,s
の	名詞,非自立,一般,*,*,*,の,ノ,ノ,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
、	記号,読点,*,*,*,*,、,、,、,s
その	連体詞,*,*,*,*,*,その,ソノ,ソノ,s
もう	副詞,一般,*,*,*,*,もう,モウ,モー,s
お金	名詞,一般,*,*,*,*,お金,オカネ,オカネ,s
を	助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,s
全部	名詞,副詞可能,*,*,*,*,全部,ゼンブ,ゼンブ,s
分け	動詞,自立,*,*,一段,連用形,分ける,ワケ,ワケ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
何	名詞,代名詞,一般,*,*,*,何,ナニ,ナニ,s
代	名詞,接尾,助数詞,*,*,*,代,ダイ,ダイ,s
、	記号,読点,*,*,*,*,、,、,、,s
何	名詞,代名詞,一般,*,*,*,何,ナニ,ナニ,s
代	名詞,接尾,一般,*,*,*,代,ダイ,ダイ,s
みたい	名詞,非自立,形容動詞語幹,*,*,*,みたい,ミタイ,ミタイ,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
食費	名詞,一般,*,*,*,*,食費,ショクヒ,ショクヒ,s
代	名詞,接尾,助数詞,*,*,*,代,ダイ,ダイ,s
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,s
光熱	名詞,一般,*,*,*,*,光熱,コウネツ,コーネツ,s
費	名詞,接尾,一般,*,*,*,費,ヒ,ヒ,s
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
そしたら	接続詞,*,*,*,*,*,そしたら,ソシタラ,ソシタラ,s
なんか	フィラー,*,*,*,*,*,なんか,ナンカ,ナンカ,s
めっちゃ	副詞,一般,*,*,*,*,めっちゃ,メッチャ,メッチャ,s
効率	名詞,一般,*,*,*,*,効率,コウリツ,コーリツ,s
よく	形容詞,自立,*,*,形容詞・アウオ段,連用テ接続,よい,ヨク,ヨク,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
一	名詞,数,*,*,*,*,一,イチ,イチ,s
万	名詞,一般,*,*,*,*,万,ヨロズ,ヨロズ,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
自分	名詞,一般,*,*,*,*,自分,ジブン,ジブン,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
ため	名詞,非自立,副詞可能,*,*,*,ため,タメ,タメ,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
なんでも	副詞,一般,*,*,*,*,なんでも,ナンデモ,ナンデモ,s
使っ	動詞,自立,*,*,五段・ワ行促音便,連用タ接続,使う,ツカッ,ツカッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
いい	形容詞,非自立,*,*,形容詞・イイ,基本形,いい,イイ,イー,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
ほう	名詞,非自立,一般,*,*,*,ほう,ホウ,ホー,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
なんか	フィラー,*,*,*,*,*,なんか,ナンカ,ナンカ,s
いい	形容詞,自立,*,*,形容詞・イイ,基本形,いい,イイ,イー,s
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
そう	副詞,助詞類接続,*,*,*,*,そう,ソウ,ソー,s
そう	副詞,助詞類接続,*,*,*,*,そう,ソウ,ソー,s
聞い	動詞,自立,*,*,五段・カ行イ音便,連用タ接続,聞く,キイ,キイ,s
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
今	名詞,副詞可能,*,*,*,*,今,イマ,イマ,i
そう	副詞,助詞類接続,*,*,*,*,そう,ソウ,ソー,i
し	動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,i
て	助詞,接続助詞,*,*,*,*,て,テ,テ,i
る	動詞,非自立,*,*,一段,基本形,る,ル,ル,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
そういう	連体詞,*,*,*,*,*,そういう,ソウイウ,ソーユウ,i
風	名詞,一般,*,*,*,*,風,カゼ,カゼ,i
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,i
分け	動詞,自立,*,*,一段,連用形,分ける,ワケ,ワケ,i
て	助詞,接続助詞,*,*,*,*,て,テ,テ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
いや	感動詞,*,*,*,*,*,いや,イヤ,イヤ,s
全然	副詞,助詞類接続,*,*,*,*,全然,ゼンゼン,ゼンゼン,s
し	動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
ない	助動詞,*,*,*,特殊・ナイ,基本形,ない,ナイ,ナイ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
使い	動詞,自立,*,*,五段・ワ行促音便,連用形,使う,ツカイ,ツカイ,s
まくり	動詞,非自立,*,*,五段・ラ行,連用形,まくる,マクリ,マクリ,s
みたい	名詞,非自立,形容動詞語幹,*,*,*,みたい,ミタイ,ミタイ,s
な	助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,s
、	記号,読点,*,*,*,*,、,、,、,s
将来	名詞,副詞可能,*,*,*,*,将来,ショウライ,ショーライ,s
さ	助詞,終助詞,*,*,*,*,さ,サ,サ,s
一人暮らし	名詞,サ変接続,*,*,*,*,一人暮らし,ヒトリグラシ,ヒトリグラシ,s
する	動詞,自立,*,*,サ変・スル,基本形,する,スル,スル,s
？	記号,一般,*,*,*,*,？,？,？,s
EOS
えー	フィラー,*,*,*,*,*,えー,エー,エー,i
なんか	フィラー,*,*,*,*,*,なんか,ナンカ,ナンカ,i
東京	名詞,固有名詞,地域,一般,*,*,東京,トウキョウ,トーキョー,i
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,i
行く	動詞,自立,*,*,五段・カ行促音便,基本形,行く,イク,イク,i
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,i
なっ	動詞,自立,*,*,五段・ラ行,連用タ接続,なる,ナッ,ナッ,i
たら	助動詞,*,*,*,特殊・タ,仮定形,た,タラ,タラ,i
一人暮らし	名詞,サ変接続,*,*,*,*,一人暮らし,ヒトリグラシ,ヒトリグラシ,i
全然	副詞,助詞類接続,*,*,*,*,全然,ゼンゼン,ゼンゼン,i
する	動詞,自立,*,*,サ変・スル,基本形,する,スル,スル,i
けど	助詞,接続助詞,*,*,*,*,けど,ケド,ケド,i
、	記号,読点,*,*,*,*,、,、,、,i
ここ	名詞,代名詞,一般,*,*,*,ここ,ココ,ココ,i
らへん	名詞,接尾,一般,*,*,*,らへん,ラヘン,ラヘン,i
で	助詞,格助詞,一般,*,*,*,で,デ,デ,i
就職	名詞,サ変接続,*,*,*,*,就職,シュウショク,シューショク,i
し	動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,i
たら	助動詞,*,*,*,特殊・タ,仮定形,た,タラ,タラ,i
実家	名詞,一般,*,*,*,*,実家,ジッカ,ジッカ,i
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,i
いよ	動詞,自立,*,*,一段,未然ウ接続,いる,イヨ,イヨ,i
っか	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,ッカ,ッカ,i
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,i
みたい	名詞,非自立,形容動詞語幹,*,*,*,みたい,ミタイ,ミタイ,i
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
あと	名詞,一般,*,*,*,*,あと,アト,アト,i
会社	名詞,一般,*,*,*,*,会社,カイシャ,カイシャ,i
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,i
寮	名詞,一般,*,*,*,*,寮,リョウ,リョー,i
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,i
あっ	動詞,自立,*,*,五段・ラ行,連用タ接続,ある,アッ,アッ,i
たら	助動詞,*,*,*,特殊・タ,仮定形,た,タラ,タラ,i
寮	名詞,一般,*,*,*,*,寮,リョウ,リョー,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
あー	フィラー,*,*,*,*,*,あー,アー,アー,s
でも	接続詞,*,*,*,*,*,でも,デモ,デモ,s
寮	名詞,一般,*,*,*,*,寮,リョウ,リョー,s
も	助詞,係助詞,*,*,*,*,も,モ,モ,s
あり	動詞,自立,*,*,五段・ラ行,連用形,ある,アリ,アリ,s
や	助詞,終助詞,*,*,*,*,や,ヤ,ヤ,s
なあ	助詞,終助詞,*,*,*,*,なあ,ナア,ナー,s
、	記号,読点,*,*,*,*,、,、,、,s
一人暮らし	名詞,サ変接続,*,*,*,*,一人暮らし,ヒトリグラシ,ヒトリグラシ,s
し	動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,s
たい	助動詞,*,*,*,特殊・タイ,基本形,たい,タイ,タイ,s
？	記号,一般,*,*,*,*,？,？,？,s
EOS
し	動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,i
たい	助動詞,*,*,*,特殊・タイ,基本形,たい,タイ,タイ,i
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,i
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,i
思っ	動詞,自立,*,*,五段・ワ行促音便,連用タ接続,思う,オモッ,オモッ,i
て	助詞,接続助詞,*,*,*,*,て,テ,テ,i
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,i
けど	助詞,接続助詞,*,*,*,*,けど,ケド,ケド,i
やっぱり	副詞,一般,*,*,*,*,やっぱり,ヤッパリ,ヤッパリ,i
なんか	フィラー,*,*,*,*,*,なんか,ナンカ,ナンカ,i
家	名詞,一般,*,*,*,*,家,イエ,イエ,i
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,i
帰っ	動詞,自立,*,*,五段・ラ行,連用タ接続,帰る,カエッ,カエッ,i
て	助詞,接続助詞,*,*,*,*,て,テ,テ,i
もう	副詞,一般,*,*,*,*,もう,モウ,モー,i
ごはん	名詞,一般,*,*,*,*,ごはん,ゴハン,ゴハン,i
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,i
つくら	動詞,自立,*,*,五段・ラ行,未然形,つくる,ツクラ,ツクラ,i
れ	動詞,接尾,*,*,一段,連用形,れる,レ,レ,i
て	助詞,接続助詞,*,*,*,*,て,テ,テ,i
る	動詞,非自立,*,*,一段,基本形,る,ル,ル,i
の	名詞,非自立,一般,*,*,*,の,ノ,ノ,i
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,i
やっぱり	副詞,一般,*,*,*,*,やっぱり,ヤッパリ,ヤッパリ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
それ	名詞,代名詞,一般,*,*,*,それ,ソレ,ソレ,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
うん	感動詞,*,*,*,*,*,うん,ウン,ウン,i
、	記号,読点,*,*,*,*,、,、,、,i
幸せ	名詞,形容動詞語幹,*,*,*,*,幸せ,シアワセ,シアワセ,i
や	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤ,ヤ,i
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,i
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,i
思う	動詞,自立,*,*,五段・ワ行促音便,基本形,思う,オモウ,オモー,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
しゃべる	動詞,自立,*,*,五段・ラ行,基本形,しゃべる,シャベル,シャベル,s
人	名詞,一般,*,*,*,*,人,ヒト,ヒト,s
も	助詞,係助詞,*,*,*,*,も,モ,モ,s
おる	動詞,自立,*,*,五段・ラ行,基本形,おる,オル,オル,s
し	助詞,接続助詞,*,*,*,*,し,シ,シ,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
毎日	名詞,副詞可能,*,*,*,*,毎日,マイニチ,マイニチ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
なんか	フィラー,*,*,*,*,*,なんか,ナンカ,ナンカ,i
悩み	名詞,一般,*,*,*,*,悩み,ナヤミ,ナヤミ,i
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,i
あっ	動詞,自立,*,*,五段・ラ行,連用タ接続,ある,アッ,アッ,i
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,i
時	名詞,非自立,副詞可能,*,*,*,時,トキ,トキ,i
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,i
なんか	フィラー,*,*,*,*,*,なんか,ナンカ,ナンカ,i
しんどい	形容詞,自立,*,*,形容詞・アウオ段,基本形,しんどい,シンドイ,シンドイ,i
時	名詞,非自立,副詞可能,*,*,*,時,トキ,トキ,i
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
なんか	フィラー,*,*,*,*,*,なんか,ナンカ,ナンカ,s
地震	名詞,一般,*,*,*,*,地震,ジシン,ジシン,s
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,s
さ	助詞,終助詞,*,*,*,*,さ,サ,サ,s
火事	名詞,一般,*,*,*,*,火事,カジ,カジ,s
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,s
、	記号,読点,*,*,*,*,、,、,、,s
そう	副詞,助詞類接続,*,*,*,*,そう,ソウ,ソー,s
ゆう	動詞,自立,*,*,五段・ワ行促音便,基本形,いう,ユウ,ユー,s
災害	名詞,一般,*,*,*,*,災害,サイガイ,サイガイ,s
系	名詞,接尾,一般,*,*,*,系,ケイ,ケイ,s
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,s
めっちゃ	副詞,一般,*,*,*,*,めっちゃ,メッチャ,メッチャ,s
こわい	形容詞,自立,*,*,形容詞・アウオ段,基本形,こわい,コワイ,コワイ,s
大雨	名詞,一般,*,*,*,*,大雨,オオアメ,オーアメ,s
で	助詞,格助詞,一般,*,*,*,で,デ,デ,s
なんか	フィラー,*,*,*,*,*,なんか,ナンカ,ナンカ,s
大雨	名詞,一般,*,*,*,*,大雨,オオアメ,オーアメ,s
警報	名詞,サ変接続,*,*,*,*,警報,ケイホウ,ケイホー,s
みたい	名詞,非自立,形容動詞語幹,*,*,*,みたい,ミタイ,ミタイ,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
確かに	感動詞,*,*,*,*,*,確かに,タシカニ,タシカニ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
なんか	フィラー,*,*,*,*,*,なんか,ナンカ,ナンカ,s
地震	名詞,一般,*,*,*,*,地震,ジシン,ジシン,s
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,s
めっちゃ	副詞,一般,*,*,*,*,めっちゃ,メッチャ,メッチャ,s
こわい	形容詞,自立,*,*,形容詞・アウオ段,基本形,こわい,コワイ,コワイ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
確かに	感動詞,*,*,*,*,*,確かに,タシカニ,タシカニ,i
確か	名詞,形容動詞語幹,*,*,*,*,確か,タシカ,タシカ,i
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,i
一人	名詞,一般,*,*,*,*,一人,ヒトリ,ヒトリ,i
で	助詞,格助詞,一般,*,*,*,で,デ,デ,i
全部	名詞,副詞可能,*,*,*,*,全部,ゼンブ,ゼンブ,i
行動	名詞,サ変接続,*,*,*,*,行動,コウドウ,コードー,i
し	動詞,自立,*,*,サ変・スル,未然形,する,シ,シ,i
ない	助動詞,*,*,*,特殊・ナイ,基本形,ない,ナイ,ナイ,i
と	助詞,接続助詞,*,*,*,*,と,ト,ト,i
いけ	動詞,非自立,*,*,五段・カ行促音便,未然形・母音調和,いく,イケ,イケ,i
ない	助動詞,*,*,*,特殊・ナイ,基本形,ない,ナイ,ナイ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
そう	副詞,助詞類接続,*,*,*,*,そう,ソウ,ソー,s
そう	副詞,助詞類接続,*,*,*,*,そう,ソウ,ソー,s
、	記号,読点,*,*,*,*,、,、,、,s
まだ	副詞,助詞類接続,*,*,*,*,まだ,マダ,マダ,s
そんな	連体詞,*,*,*,*,*,そんな,ソンナ,ソンナ,s
おっきい	形容詞,自立,*,*,形容詞・アウオ段,基本形,おっきい,オッキイ,オッキイ,s
地震	名詞,一般,*,*,*,*,地震,ジシン,ジシン,s
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,s
ない	助動詞,*,*,*,特殊・ナイ,基本形,ない,ナイ,ナイ,s
けど	助詞,接続助詞,*,*,*,*,けど,ケド,ケド,s
ちっさい	形容詞,自立,*,*,形容詞・アウオ段,基本形,ちっさい,チッサイ,チッサイ,s
揺れ	名詞,一般,*,*,*,*,揺れ,ユレ,ユレ,s
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,s
でも	助詞,副助詞,*,*,*,*,でも,デモ,デモ,s
なんか	フィラー,*,*,*,*,*,なんか,ナンカ,ナンカ,s
めっちゃ	副詞,一般,*,*,*,*,めっちゃ,メッチャ,メッチャ,s
びびる	動詞,自立,*,*,五段・ラ行,基本形,びびる,ビビル,ビビル,s
、	記号,読点,*,*,*,*,、,、,、,s
びびっ	動詞,自立,*,*,五段・ラ行,連用タ接続,びびる,ビビッ,ビビッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
なんか	フィラー,*,*,*,*,*,なんか,ナンカ,ナンカ,s
携帯	名詞,サ変接続,*,*,*,*,携帯,ケイタイ,ケイタイ,s
パッて	副詞,一般,*,*,*,*,パッて,パッテ,パッテ,s
み	動詞,自立,*,*,一段,連用形,みる,ミ,ミ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
最近	名詞,副詞可能,*,*,*,*,最近,サイキン,サイキン,i
地震	名詞,一般,*,*,*,*,地震,ジシン,ジシン,i
よく	形容詞,自立,*,*,形容詞・アウオ段,連用テ接続,よい,ヨク,ヨク,i
ある	動詞,自立,*,*,五段・ラ行,基本形,ある,アル,アル,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
携帯	名詞,サ変接続,*,*,*,*,携帯,ケイタイ,ケイタイ,i
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,i
ニュース	名詞,一般,*,*,*,*,ニュース,ニュース,ニュース,i
パッて	副詞,一般,*,*,*,*,パッて,パッテ,パッテ,i
