お願い	名詞,サ変接続,*,*,*,*,お願い,オネガイ,オネガイ,i
ごはん	名詞,一般,*,*,*,*,ごはん,ゴハン,ゴハン,i
、	記号,読点,*,*,*,*,、,、,、,i
え	感動詞,*,*,*,*,*,え,エ,エ,i
、	記号,読点,*,*,*,*,、,、,、,i
じゃあ	接続詞,*,*,*,*,*,じゃあ,ジャア,ジャー,i
、	記号,読点,*,*,*,*,、,、,、,i
おばあちゃん	名詞,一般,*,*,*,*,おばあちゃん,オバアチャン,オバアチャン,i
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,i
今日	名詞,副詞可能,*,*,*,*,今日,キョウ,キョー,i
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,i
来	動詞,自立,*,*,カ変・来ル,連用形,来る,キ,キ,i
ませ	助動詞,*,*,*,特殊・マス,未然形,ます,マセ,マセ,i
ん	助動詞,*,*,*,特殊・ナイ,基本形,ん,ン,ン,i
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
来	動詞,自立,*,*,カ変・来ル,連用形,来る,キ,キ,s
ませ	助動詞,*,*,*,特殊・マス,未然形,ます,マセ,マセ,s
ん	助動詞,*,*,*,特殊・ナイ,基本形,ん,ン,ン,s
じゃ	助動詞,*,*,*,特殊・ジャ,未然形,じゃ,ジャ,ジャ,s
なく	助動詞,*,*,*,特殊・ナイ,連用テ接続,ない,ナク,ナク,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
、	記号,読点,*,*,*,*,、,、,、,s
私	名詞,代名詞,一般,*,*,*,私,ワタシ,ワタシ,s
たち	名詞,接尾,一般,*,*,*,たち,タチ,タチ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,i
行く	動詞,自立,*,*,五段・カ行促音便,基本形,行く,イク,イク,i
の	助詞,終助詞,*,*,*,*,の,ノ,ノ,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
そう	副詞,助詞類接続,*,*,*,*,そう,ソウ,ソー,i
な	助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,i
ん	名詞,非自立,一般,*,*,*,ん,ン,ン,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
え	感動詞,*,*,*,*,*,え,エ,エ,i
、	記号,読点,*,*,*,*,、,、,、,i
じゃあ	接続詞,*,*,*,*,*,じゃあ,ジャア,ジャー,i
、	記号,読点,*,*,*,*,、,、,、,i
なん	名詞,代名詞,一般,*,*,*,なん,ナン,ナン,i
て	助詞,格助詞・縮約形,引用,*,*,*,って,テ,テ,i
いう	動詞,自立,*,*,五段・ワ行促音便,基本形,いう,ユウ,ユー,i
ん	名詞,非自立,一般,*,*,*,ん,ン,ン,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
これ	名詞,代名詞,一般,*,*,*,これ,コレ,コレ,i
食べ	動詞,自立,*,*,一段,連用形,食べる,タベ,タベ,i
たい	助動詞,*,*,*,特殊・タイ,基本形,たい,タイ,タイ,i
、	記号,読点,*,*,*,*,、,、,、,i
て	助詞,格助詞・縮約形,引用,*,*,*,って,テ,テ,i
いう	動詞,自立,*,*,五段・ワ行促音便,基本形,いう,ユウ,ユー,i
の	名詞,非自立,一般,*,*,*,の,ノ,ノ,i
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,i
、	記号,読点,*,*,*,*,、,、,、,i
もう	副詞,一般,*,*,*,*,もう,モウ,モー,i
おばあちゃん	名詞,一般,*,*,*,*,おばあちゃん,オバアチャン,オバアチャン,i
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,i
直接	名詞,副詞可能,*,*,*,*,直接,チョクセツ,チョクセツ,i
言う	動詞,自立,*,*,五段・ワ行促音便,基本形,言う,ユウ,ユー,i
みたい	名詞,非自立,形容動詞語幹,*,*,*,みたい,ミタイ,ミタイ,i
な	助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
言っ	動詞,自立,*,*,五段・ワ行促音便,連用タ接続,言う,ユッ,ユッ,s
たら	助動詞,*,*,*,特殊・タ,仮定形,た,タラ,タラ,s
作っ	動詞,自立,*,*,五段・ラ行,連用タ接続,作る,ツクッ,ツクッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
くれる	動詞,非自立,*,*,一段・クレル,基本形,くれる,クレル,クレル,s
なんでも	副詞,一般,*,*,*,*,なんでも,ナンデモ,ナンデモ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
優しい	形容詞,自立,*,*,形容詞・イ段,基本形,優しい,ヤサシイ,ヤサシイ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
そう	副詞,助詞類接続,*,*,*,*,そう,ソウ,ソー,i
な	助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,i
ん	名詞,非自立,一般,*,*,*,ん,ン,ン,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
え	感動詞,*,*,*,*,*,え,エ,エ,i
、	記号,読点,*,*,*,*,、,、,、,i
じゃあ	接続詞,*,*,*,*,*,じゃあ,ジャア,ジャー,i
もう	副詞,一般,*,*,*,*,もう,モウ,モー,i
料理	名詞,サ変接続,*,*,*,*,料理,リョウリ,リョーリ,i
する	動詞,自立,*,*,サ変・スル,基本形,する,スル,スル,i
環境	名詞,一般,*,*,*,*,環境,カンキョウ,カンキョー,i
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,i
い	動詞,自立,*,*,一段,未然形,いる,イ,イ,i
なかっ	助動詞,*,*,*,特殊・ナイ,連用タ接続,ない,ナカッ,ナカッ,i
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,i
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,i
感じ	名詞,一般,*,*,*,*,感じ,カンジ,カンジ,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
うん	感動詞,*,*,*,*,*,うん,ウン,ウン,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
だって	接続詞,*,*,*,*,*,だって,ダッテ,ダッテ,s
、	記号,読点,*,*,*,*,、,、,、,s
お母さん	名詞,一般,*,*,*,*,お母さん,オカアサン,オカーサン,s
も	助詞,係助詞,*,*,*,*,も,モ,モ,s
料理	名詞,サ変接続,*,*,*,*,料理,リョウリ,リョーリ,s
でき	動詞,自立,*,*,一段,未然形,できる,デキ,デキ,s
ない	助動詞,*,*,*,特殊・ナイ,基本形,ない,ナイ,ナイ,s
し	助詞,接続助詞,*,*,*,*,し,シ,シ,s
、	記号,読点,*,*,*,*,、,、,、,s
EOS
そっか	感動詞,*,*,*,*,*,そっか,ソッカ,ソッカ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
料理	名詞,サ変接続,*,*,*,*,料理,リョウリ,リョーリ,i
し	動詞,自立,*,*,サ変・スル,未然形,する,シ,シ,i
なけれ	助動詞,*,*,*,特殊・ナイ,仮定形,ない,ナケレ,ナケレ,i
ば	助詞,接続助詞,*,*,*,*,ば,バ,バ,i
なら	動詞,自立,*,*,五段・ラ行,未然形,なる,ナラ,ナラ,i
ない	助動詞,*,*,*,特殊・ナイ,基本形,ない,ナイ,ナイ,i
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,i
いう	動詞,自立,*,*,五段・ワ行促音便,基本形,いう,ユウ,ユー,i
感じ	名詞,一般,*,*,*,*,感じ,カンジ,カンジ,i
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,i
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,i
なら	動詞,自立,*,*,五段・ラ行,未然形,なる,ナラ,ナラ,i
ない	助動詞,*,*,*,特殊・ナイ,基本形,ない,ナイ,ナイ,i
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,i
いう	動詞,自立,*,*,五段・ワ行促音便,基本形,いう,ユウ,ユー,i
こと	名詞,非自立,一般,*,*,*,こと,コト,コト,i
よ	助詞,終助詞,*,*,*,*,よ,ヨ,ヨ,i
ね	助詞,終助詞,*,*,*,*,ね,ネ,ネ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
たまに	副詞,一般,*,*,*,*,たまに,タマニ,タマニ,s
誰	名詞,代名詞,一般,*,*,*,誰,ダレ,ダレ,s
も	助詞,係助詞,*,*,*,*,も,モ,モ,s
作っ	動詞,自立,*,*,五段・ラ行,連用タ接続,作る,ツクッ,ツクッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
くれ	動詞,非自立,*,*,一段・クレル,未然形,くれる,クレ,クレ,s
ない	助動詞,*,*,*,特殊・ナイ,基本形,ない,ナイ,ナイ,s
日	名詞,非自立,一般,*,*,*,日,ヒ,ヒ,s
だっ	助動詞,*,*,*,特殊・ダ,連用タ接続,だ,ダッ,ダッ,s
たら	助動詞,*,*,*,特殊・タ,仮定形,た,タラ,タラ,s
、	記号,読点,*,*,*,*,、,、,、,s
外	名詞,一般,*,*,*,*,外,ソト,ソト,s
で	助詞,格助詞,一般,*,*,*,で,デ,デ,s
食べ	動詞,自立,*,*,一段,連用形,食べる,タベ,タベ,s
ます	助動詞,*,*,*,特殊・マス,基本形,ます,マス,マス,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
どこ	名詞,代名詞,一般,*,*,*,どこ,ドコ,ドコ,i
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,i
行く	動詞,自立,*,*,五段・カ行促音便,基本形,行く,イク,イク,i
ん	助詞,終助詞,*,*,*,*,ん,ン,ン,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
外	名詞,一般,*,*,*,*,外,ソト,ソト,i
だっ	助動詞,*,*,*,特殊・ダ,連用タ接続,だ,ダッ,ダッ,i
たら	助動詞,*,*,*,特殊・タ,仮定形,た,タラ,タラ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
あの	フィラー,*,*,*,*,*,あの,アノ,アノ,s
、	記号,読点,*,*,*,*,、,、,、,s
何	名詞,代名詞,一般,*,*,*,何,ナニ,ナニ,s
と	助詞,格助詞,一般,*,*,*,と,ト,ト,s
いう	動詞,自立,*,*,五段・ワ行促音便,基本形,いう,ユウ,ユー,s
、	記号,読点,*,*,*,*,、,、,、,s
店	名詞,一般,*,*,*,*,店,ミセ,ミセ,s
？	記号,一般,*,*,*,*,？,？,？,s
EOS
中国	名詞,固有名詞,地域,国,*,*,中国,チュウゴク,チューゴク,s
の	助詞,終助詞,*,*,*,*,の,ノ,ノ,s
、	記号,読点,*,*,*,*,、,、,、,s
中華	名詞,一般,*,*,*,*,中華,チュウカ,チューカ,s
料理	名詞,サ変接続,*,*,*,*,料理,リョウリ,リョーリ,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
店	名詞,一般,*,*,*,*,店,ミセ,ミセ,s
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,s
焼き肉	名詞,一般,*,*,*,*,焼き肉,ヤキニク,ヤキニク,s
？	記号,一般,*,*,*,*,？,？,？,s
EOS
焼き肉	名詞,一般,*,*,*,*,焼き肉,ヤキニク,ヤキニク,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
一人	名詞,一般,*,*,*,*,一人,ヒトリ,ヒトリ,i
で	助詞,終助詞,*,*,*,*,で,デ,デ,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
いや	感動詞,*,*,*,*,*,いや,イヤ,イヤ,s
、	記号,読点,*,*,*,*,、,、,、,s
私	名詞,代名詞,一般,*,*,*,私,ワタシ,ワタシ,s
と	助詞,格助詞,一般,*,*,*,と,ト,ト,s
たぶん	副詞,一般,*,*,*,*,たぶん,タブン,タブン,s
、	記号,読点,*,*,*,*,、,、,、,s
また	接続詞,*,*,*,*,*,また,マタ,マタ,s
ほか	名詞,副詞可能,*,*,*,*,ほか,ホカ,ホカ,s
の	助詞,終助詞,*,*,*,*,の,ノ,ノ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
あー	フィラー,*,*,*,*,*,あー,アー,アー,i
、	記号,読点,*,*,*,*,、,、,、,i
作ら	動詞,自立,*,*,五段・ラ行,未然形,作る,ツクラ,ツクラ,i
ない	助動詞,*,*,*,特殊・ナイ,基本形,ない,ナイ,ナイ,i
子	名詞,一般,*,*,*,*,子,コ,コ,i
たち	名詞,接尾,一般,*,*,*,たち,タチ,タチ,i
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,i
集まっ	動詞,自立,*,*,五段・ラ行,連用タ接続,集まる,アツマッ,アツマッ,i
て	助詞,接続助詞,*,*,*,*,て,テ,テ,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
焼き肉	名詞,一般,*,*,*,*,焼き肉,ヤキニク,ヤキニク,i
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
焼肉	名詞,一般,*,*,*,*,焼肉,ヤキニク,ヤキニク,i
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,i
中国	名詞,固有名詞,地域,国,*,*,中国,チュウゴク,チューゴク,i
と	助詞,格助詞,一般,*,*,*,と,ト,ト,i
ちゃう	動詞,自立,*,*,五段・特殊,基本形,ちゃう,チャウ,チャウ,i
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,i
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,i
ある	動詞,自立,*,*,五段・ラ行,基本形,ある,アル,アル,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
焼き肉	名詞,一般,*,*,*,*,焼き肉,ヤキニク,ヤキニク,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
大体	副詞,一般,*,*,*,*,大体,ダイタイ,ダイタイ,s
一緒	名詞,サ変接続,*,*,*,*,一緒,イッショ,イッショ,s
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
え	感動詞,*,*,*,*,*,え,エ,エ,i
、	記号,読点,*,*,*,*,、,、,、,i
その	連体詞,*,*,*,*,*,その,ソノ,ソノ,i
、	記号,読点,*,*,*,*,、,、,、,i
日本	名詞,固有名詞,地域,国,*,*,日本,ニッポン,ニッポン,i
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,i
中華	名詞,一般,*,*,*,*,中華,チュウカ,チューカ,i
料理	名詞,サ変接続,*,*,*,*,料理,リョウリ,リョーリ,i
屋	名詞,接尾,一般,*,*,*,屋,ヤ,ヤ,i
さん	名詞,接尾,人名,*,*,*,さん,サン,サン,i
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,i
行く	動詞,自立,*,*,五段・カ行促音便,基本形,行く,イク,イク,i
やん	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤン,ヤン,i
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
はい	感動詞,*,*,*,*,*,はい,ハイ,ハイ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
で	接続詞,*,*,*,*,*,で,デ,デ,i
、	記号,読点,*,*,*,*,、,、,、,i
全然	副詞,助詞類接続,*,*,*,*,全然,ゼンゼン,ゼンゼン,i
違う	動詞,自立,*,*,五段・ワ行促音便,基本形,違う,チガウ,チガウ,i
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,i
なる	動詞,自立,*,*,五段・ラ行,基本形,なる,ナル,ナル,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
天津飯	名詞,一般,*,*,*,*,天津飯,テンシンハン,テンシンハン,s
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
え	感動詞,*,*,*,*,*,え,エ,エ,i
、	記号,読点,*,*,*,*,、,、,、,i
天津飯	名詞,一般,*,*,*,*,天津飯,テンシンハン,テンシンハン,i
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,i
ない	名詞,代名詞,一般,*,*,*,ない,ナイ,ナイ,i
ん	助詞,格助詞,一般,*,*,*,ん,ン,ン,i
やっ	助動詞,*,*,*,特殊・ヤ,連用タ接続,や,ヤッ,ヤッ,i
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,i
っけ	助詞,終助詞,*,*,*,*,っけ,ッケ,ッケ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
天津飯	名詞,一般,*,*,*,*,天津飯,テンシンハン,テンシンハン,s
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,s
、	記号,読点,*,*,*,*,、,、,、,s
あの	フィラー,*,*,*,*,*,あの,アノ,アノ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
中国	名詞,固有名詞,地域,国,*,*,中国,チュウゴク,チューゴク,i
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,i
天津飯	名詞,一般,*,*,*,*,天津飯,テンシンハン,テンシンハン,i
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,i
ある	動詞,自立,*,*,五段・ラ行,基本形,ある,アル,アル,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
ない	形容詞,自立,*,*,形容詞・アウオ段,基本形,ない,ナイ,ナイ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
ない	形容詞,自立,*,*,形容詞・アウオ段,基本形,ない,ナイ,ナイ,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
ない	形容詞,自立,*,*,形容詞・アウオ段,基本形,ない,ナイ,ナイ,s
です	助動詞,*,*,*,特殊・デス,基本形,です,デス,デス,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
勝手	名詞,一般,*,*,*,*,勝手,カッテ,カッテ,i
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,i
日本人	名詞,一般,*,*,*,*,日本人,ニッポンジン,ニッポンジン,i
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,i
天津飯	名詞,一般,*,*,*,*,天津飯,テンシンハン,テンシンハン,i
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,i
言っ	動詞,自立,*,*,五段・ワ行促音便,連用タ接続,言う,ユッ,ユッ,i
て	助詞,接続助詞,*,*,*,*,て,テ,テ,i
る	動詞,非自立,*,*,一段,基本形,る,ル,ル,i
だけ	助詞,副助詞,*,*,*,*,だけ,ダケ,ダケ,i
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,i
こと	名詞,非自立,一般,*,*,*,こと,コト,コト,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
と	助詞,並立助詞,*,*,*,*,と,ト,ト,s
、	記号,読点,*,*,*,*,、,、,、,s
思い	動詞,自立,*,*,五段・ワ行促音便,連用形,思う,オモイ,オモイ,s
ます	助動詞,*,*,*,特殊・マス,基本形,ます,マス,マス,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
なんで	副詞,一般,*,*,*,*,なんで,ナンデ,ナンデ,s
天津飯	名詞,一般,*,*,*,*,天津飯,テンシンハン,テンシンハン,s
です	助動詞,*,*,*,特殊・デス,基本形,です,デス,デス,s
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,s
？	記号,一般,*,*,*,*,？,？,？,s
EOS
わから	動詞,自立,*,*,五段・ラ行,未然形,わかる,ワカラ,ワカラ,s
ない	助動詞,*,*,*,特殊・ナイ,基本形,ない,ナイ,ナイ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
わから	動詞,自立,*,*,五段・ラ行,未然形,わかる,ワカラ,ワカラ,i
ない	助動詞,*,*,*,特殊・ナイ,基本形,ない,ナイ,ナイ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
そう	副詞,助詞類接続,*,*,*,*,そう,ソウ,ソー,i
な	助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,i
ん	名詞,非自立,一般,*,*,*,ん,ン,ン,i
や	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤ,ヤ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
え	感動詞,*,*,*,*,*,え,エ,エ,i
、	記号,読点,*,*,*,*,、,、,、,i
じゃあ	接続詞,*,*,*,*,*,じゃあ,ジャア,ジャー,i
、	記号,読点,*,*,*,*,、,、,、,i
中国	名詞,固有名詞,地域,国,*,*,中国,チュウゴク,チューゴク,i
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,i
日本	名詞,固有名詞,地域,国,*,*,日本,ニッポン,ニッポン,i
で	助詞,格助詞,一般,*,*,*,で,デ,デ,i
言う	動詞,自立,*,*,五段・ワ行促音便,基本形,言う,ユウ,ユー,i
天津飯	名詞,一般,*,*,*,*,天津飯,テンシンハン,テンシンハン,i
みたい	名詞,非自立,形容動詞語幹,*,*,*,みたい,ミタイ,ミタイ,i
な	助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,i
の	名詞,非自立,一般,*,*,*,の,ノ,ノ,i
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,i
全く	副詞,助詞類接続,*,*,*,*,全く,マッタク,マッタク,i
ない	形容詞,自立,*,*,形容詞・アウオ段,基本形,ない,ナイ,ナイ,i
の	助詞,終助詞,*,*,*,*,の,ノ,ノ,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
ない	形容詞,自立,*,*,形容詞・アウオ段,基本形,ない,ナイ,ナイ,s
です	助動詞,*,*,*,特殊・デス,基本形,です,デス,デス,s
ね	助詞,終助詞,*,*,*,*,ね,ネ,ネ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
名前	名詞,一般,*,*,*,*,名前,ナマエ,ナマエ,i
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,i
違う	動詞,自立,*,*,五段・ワ行促音便,基本形,違う,チガウ,チガウ,i
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,i
じゃ	助動詞,*,*,*,特殊・ジャ,未然形,じゃ,ジャ,ジャ,i
なくっ	助動詞,*,*,*,特殊・ナイ,連用テ接続,ない,ナクッ,ナクッ,i
て	助詞,接続助詞,*,*,*,*,て,テ,テ,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
うん	感動詞,*,*,*,*,*,うん,ウン,ウン,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
それ	名詞,代名詞,一般,*,*,*,それ,ソレ,ソレ,s
も	助詞,係助詞,*,*,*,*,も,モ,モ,s
ない	助動詞,*,*,*,特殊・ナイ,基本形,ない,ナイ,ナイ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
中華	名詞,一般,*,*,*,*,中華,チュウカ,チューカ,s
丼	名詞,接尾,一般,*,*,*,丼,ドン,ドン,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
中華	名詞,一般,*,*,*,*,中華,チュウカ,チューカ,i
丼	名詞,接尾,一般,*,*,*,丼,ドン,ドン,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
コンビニ	名詞,一般,*,*,*,*,コンビニ,コンビニ,コンビニ,s
で	助詞,格助詞,一般,*,*,*,で,デ,デ,s
売っ	動詞,自立,*,*,五段・ラ行,連用タ接続,売る,ウッ,ウッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
る	動詞,非自立,*,*,一段,基本形,る,ル,ル,s
中華	名詞,一般,*,*,*,*,中華,チュウカ,チューカ,s
丼	名詞,接尾,一般,*,*,*,丼,ドン,ドン,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
そんな	連体詞,*,*,*,*,*,そんな,ソンナ,ソンナ,s
もの	名詞,非自立,一般,*,*,*,もの,モノ,モノ,s
も	助詞,係助詞,*,*,*,*,も,モ,モ,s
ない	助動詞,*,*,*,特殊・ナイ,基本形,ない,ナイ,ナイ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
ない	形容詞,自立,*,*,形容詞・アウオ段,基本形,ない,ナイ,ナイ,i
ん	助詞,終助詞,*,*,*,*,ん,ン,ン,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
え	感動詞,*,*,*,*,*,え,エ,エ,i
、	記号,読点,*,*,*,*,、,、,、,i
衝撃	名詞,一般,*,*,*,*,衝撃,ショウゲキ,ショーゲキ,i
しか	助詞,係助詞,*,*,*,*,しか,シカ,シカ,i
ない	助動詞,*,*,*,特殊・ナイ,基本形,ない,ナイ,ナイ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
え	感動詞,*,*,*,*,*,え,エ,エ,i
、	記号,読点,*,*,*,*,、,、,、,i
じゃあ	接続詞,*,*,*,*,*,じゃあ,ジャア,ジャー,i
逆に	接続詞,*,*,*,*,*,逆に,ギャクニ,ギャクニ,i
、	記号,読点,*,*,*,*,、,、,、,i
逆に	接続詞,*,*,*,*,*,逆に,ギャクニ,ギャクニ,i
