名前	名詞,一般,*,*,*,*,名前,ナマエ,ナマエ,i
？	記号,一般,*,*,*,*,？,？,？,s
EOS
パドル	名詞,一般,*,*,*,*,パドル,パドル,パドル,s
？	記号,一般,*,*,*,*,？,？,？,s
EOS
パドル	名詞,一般,*,*,*,*,パドル,パドル,パドル,s
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,s
、	記号,読点,*,*,*,*,、,、,、,s
そう	副詞,助詞類接続,*,*,*,*,そう,ソウ,ソー,s
パドル	名詞,一般,*,*,*,*,パドル,パドル,パドル,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
二	名詞,数,*,*,*,*,二,ニ,ニ,s
本	名詞,接尾,助数詞,*,*,*,本,ホン,ホン,s
必ず	副詞,助詞類接続,*,*,*,*,必ず,カナラズ,カナラズ,s
入れ	動詞,自立,*,*,一段,連用形,入れる,イレ,イレ,s
とか	動詞,非自立,*,*,五段・カ行イ音便,未然形・縮約形,て＋おく,トカ,トカ,s
な	助動詞,*,*,*,特殊・ナイ,仮定形・縮約形,な,ナ,ナ,s
あか	動詞,非自立,*,*,五段・カ行イ音便,未然形,あく,アカ,アカ,s
ん	助動詞,*,*,*,特殊・ナイ,基本形,ん,ン,ン,s
から	助詞,接続助詞,*,*,*,*,から,カラ,カラ,s
さ	助詞,終助詞,*,*,*,*,さ,サ,サ,s
、	記号,読点,*,*,*,*,、,、,、,s
入れ	動詞,自立,*,*,一段,連用形,入れる,イレ,イレ,s
とっ	動詞,非自立,*,*,五段・ラ行,連用タ接続・縮約形,て＋おる,トッ,トッ,s
てん	助動詞,*,*,*,特殊・タ,基本形,た,テン,テン,s
やん	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤン,ヤン,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
で	接続詞,*,*,*,*,*,で,デ,デ,s
なんか	フィラー,*,*,*,*,*,なんか,ナンカ,ナンカ,s
まあ	フィラー,一般,*,*,*,*,まあ,マア,マー,s
一生懸命	名詞,副詞可能,*,*,*,*,一生懸命,イッショウケンメイ,イッショーケンメイ,s
二人	名詞,一般,*,*,*,*,二人,フタリ,フタリ,s
で	助詞,格助詞,一般,*,*,*,で,デ,デ,s
頑張っ	動詞,自立,*,*,五段・ラ行,連用タ接続,頑張る,ガンバッ,ガンバッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
ボート	名詞,一般,*,*,*,*,ボート,ボート,ボート,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
乗っ	動詞,自立,*,*,五段・ラ行,連用タ接続,乗る,ノッ,ノッ,s
てん	助動詞,*,*,*,特殊・タ,基本形,た,テン,テン,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
シーン	名詞,一般,*,*,*,*,シーン,シーン,シーン,s
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,s
なっ	動詞,自立,*,*,五段・ラ行,連用タ接続,なる,ナッ,ナッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
、	記号,読点,*,*,*,*,、,、,、,s
パドル	名詞,一般,*,*,*,*,パドル,パドル,パドル,s
持と	動詞,自立,*,*,五段・タ行,未然ウ接続,持つ,モト,モト,s
っか	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,ッカ,ッカ,s
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,s
なっ	動詞,自立,*,*,五段・ラ行,連用タ接続,なる,ナッ,ナッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
、	記号,読点,*,*,*,*,、,、,、,s
パドル	名詞,一般,*,*,*,*,パドル,パドル,パドル,s
を	助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,s
持っ	動詞,自立,*,*,五段・タ行,連用タ接続,持つ,モッ,モッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
、	記号,読点,*,*,*,*,、,、,、,s
で	接続詞,*,*,*,*,*,で,デ,デ,s
、	記号,読点,*,*,*,*,、,、,、,s
で	接続詞,*,*,*,*,*,で,デ,デ,s
、	記号,読点,*,*,*,*,、,、,、,s
で	接続詞,*,*,*,*,*,で,デ,デ,s
みたい	名詞,非自立,形容動詞語幹,*,*,*,みたい,ミタイ,ミタイ,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
漕ぎ	動詞,自立,*,*,五段・ガ行,連用形,漕ぐ,コギ,コギ,s
方	名詞,接尾,一般,*,*,*,方,カタ,カタ,s
わから	動詞,自立,*,*,五段・ラ行,未然形,わかる,ワカラ,ワカラ,s
ん	助動詞,*,*,*,特殊・ナイ,基本形,ん,ン,ン,s
もん	助詞,終助詞,*,*,*,*,もん,モン,モン,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
ぜんぜん	副詞,一般,*,*,*,*,ぜんぜん,ゼンゼン,ゼンゼン,s
漕ぎ	動詞,自立,*,*,五段・ガ行,連用形,漕ぐ,コギ,コギ,s
方	名詞,接尾,一般,*,*,*,方,カタ,カタ,s
わから	動詞,自立,*,*,五段・ラ行,未然形,わかる,ワカラ,ワカラ,s
ん	助動詞,*,*,*,特殊・ナイ,基本形,ん,ン,ン,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
みたい	名詞,非自立,形容動詞語幹,*,*,*,みたい,ミタイ,ミタイ,s
な	助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,s
なっ	動詞,自立,*,*,五段・ラ行,連用タ接続,なる,ナッ,ナッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
、	記号,読点,*,*,*,*,、,、,、,s
こう	副詞,助詞類接続,*,*,*,*,こう,コウ,コー,s
やる	動詞,自立,*,*,五段・ラ行,基本形,やる,ヤル,ヤル,s
ん	名詞,非自立,一般,*,*,*,ん,ン,ン,s
だ	助動詞,*,*,*,特殊・ダ,基本形,だ,ダ,ダ,s
よ	助詞,終助詞,*,*,*,*,よ,ヨ,ヨ,s
、	記号,読点,*,*,*,*,、,、,、,s
こう	副詞,助詞類接続,*,*,*,*,こう,コウ,コー,s
やる	動詞,自立,*,*,五段・ラ行,基本形,やる,ヤル,ヤル,s
ん	名詞,非自立,一般,*,*,*,ん,ン,ン,s
だ	助動詞,*,*,*,特殊・ダ,基本形,だ,ダ,ダ,s
よ	助詞,終助詞,*,*,*,*,よ,ヨ,ヨ,s
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,s
、	記号,読点,*,*,*,*,、,、,、,s
どんどん	副詞,助詞類接続,*,*,*,*,どんどん,ドンドン,ドンドン,s
遠く	形容詞,自立,*,*,形容詞・アウオ段,連用テ接続,遠い,トオク,トーク,s
なっ	動詞,自立,*,*,五段・ラ行,連用タ接続,なる,ナッ,ナッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
いく	動詞,非自立,*,*,五段・カ行促音便,基本形,いく,イク,イク,s
ねん	名詞,非自立,一般,*,*,*,ねん,ネン,ネン,s
やん	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤン,ヤン,s
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
あか	動詞,非自立,*,*,五段・カ行イ音便,未然形,あく,アカ,アカ,s
ん	助動詞,*,*,*,特殊・ナイ,基本形,ん,ン,ン,s
、	記号,読点,*,*,*,*,、,、,、,s
あか	動詞,非自立,*,*,五段・カ行イ音便,未然形,あく,アカ,アカ,s
ん	助動詞,*,*,*,特殊・ナイ,基本形,ん,ン,ン,s
みたい	名詞,非自立,形容動詞語幹,*,*,*,みたい,ミタイ,ミタイ,s
な	助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,s
ゆっ	動詞,自立,*,*,五段・ワ行促音便,連用タ接続,いう,イッ,ユッ,s
とっ	動詞,非自立,*,*,五段・ラ行,連用タ接続・縮約形,て＋おる,トッ,トッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
、	記号,読点,*,*,*,*,、,、,、,s
で	接続詞,*,*,*,*,*,で,デ,デ,s
パパ	名詞,一般,*,*,*,*,パパ,パパ,パパ,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
遠く	形容詞,自立,*,*,形容詞・アウオ段,連用テ接続,遠い,トオク,トーク,s
めっちゃ	副詞,一般,*,*,*,*,めっちゃ,メッチャ,メッチャ,s
でっかい	形容詞,自立,*,*,形容詞・アウオ段,基本形,でっかい,デッカイ,デッカイ,s
声	名詞,一般,*,*,*,*,声,コエ,コエ,s
で	助詞,格助詞,一般,*,*,*,で,デ,デ,s
叫ん	動詞,自立,*,*,五段・バ行,連用タ接続,叫ぶ,サケン,サケン,s
てん	動詞,非自立,*,*,一段撥音便,基本形・縮約形,て＋いる,テン,テン,s
ねん	名詞,非自立,一般,*,*,*,ねん,ネン,ネン,s
やん	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤン,ヤン,s
、	記号,読点,*,*,*,*,、,、,、,s
でも	接続詞,*,*,*,*,*,でも,デモ,デモ,s
聞こえ	動詞,自立,*,*,一段,未然形,聞こえる,キコエ,キコエ,s
へん	助動詞,*,*,*,特殊・ナイ,基本形,へん,ヘン,ヘン,s
ねん	助詞,終助詞,*,*,*,*,ねん,ネン,ネン,s
もはや	副詞,助詞類接続,*,*,*,*,もはや,モハヤ,モハヤ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
えー	フィラー,*,*,*,*,*,えー,エー,エー,i
、	記号,読点,*,*,*,*,、,、,、,i
やばく	形容詞,自立,*,*,形容詞・アウオ段,連用テ接続,やばい,ヤバク,ヤバク,i
ない	助動詞,*,*,*,特殊・ナイ,基本形,ない,ナイ,ナイ,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
どんどん	副詞,助詞類接続,*,*,*,*,どんどん,ドンドン,ドンドン,s
潮	名詞,一般,*,*,*,*,潮,シオ,シオ,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
流れ	名詞,一般,*,*,*,*,流れ,ナガレ,ナガレ,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
流さ	動詞,自立,*,*,五段・サ行,未然形,流す,ナガサ,ナガサ,s
れ	動詞,接尾,*,*,一段,連用形,れる,レ,レ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
、	記号,読点,*,*,*,*,、,、,、,s
で	接続詞,*,*,*,*,*,で,デ,デ,s
もう	副詞,一般,*,*,*,*,もう,モウ,モー,s
こわ	形容詞,自立,*,*,形容詞・アウオ段,連用テ接続・縮約形,こわい,コワ,コワ,s
なっ	動詞,自立,*,*,五段・ラ行,連用タ接続,なる,ナッ,ナッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
、	記号,読点,*,*,*,*,、,、,、,s
もう	副詞,一般,*,*,*,*,もう,モウ,モー,s
どんどん	副詞,助詞類接続,*,*,*,*,どんどん,ドンドン,ドンドン,s
流さ	動詞,自立,*,*,五段・サ行,未然形,流す,ナガサ,ナガサ,s
れ	動詞,接尾,*,*,一段,連用形,れる,レ,レ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
る	動詞,非自立,*,*,一段,基本形,る,ル,ル,s
から	助詞,接続助詞,*,*,*,*,から,カラ,カラ,s
、	記号,読点,*,*,*,*,、,、,、,s
とりあえず	副詞,助詞類接続,*,*,*,*,とりあえず,トリアエズ,トリアエズ,s
その	連体詞,*,*,*,*,*,その,ソノ,ソノ,s
パドル	名詞,一般,*,*,*,*,パドル,パドル,パドル,s
も	助詞,係助詞,*,*,*,*,も,モ,モ,s
うまく	形容詞,自立,*,*,形容詞・アウオ段,連用テ接続,うまい,ウマク,ウマク,s
使わ	動詞,自立,*,*,五段・ワ行促音便,未然形,使う,ツカワ,ツカワ,s
れ	動詞,接尾,*,*,一段,未然形,れる,レ,レ,s
へん	助動詞,*,*,*,特殊・ナイ,基本形,へん,ヘン,ヘン,s
し	助詞,接続助詞,*,*,*,*,し,シ,シ,s
、	記号,読点,*,*,*,*,、,、,、,s
押さ	動詞,自立,*,*,五段・サ行,未然形,押す,オサ,オサ,s
な	助動詞,*,*,*,特殊・ナイ,仮定形・縮約形,な,ナ,ナ,s
あか	動詞,非自立,*,*,五段・カ行イ音便,未然形,あく,アカ,アカ,s
ん	助動詞,*,*,*,特殊・ナイ,基本形,ん,ン,ン,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,s
思っ	動詞,自立,*,*,五段・ワ行促音便,連用タ接続,思う,オモッ,オモッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
二人	名詞,一般,*,*,*,*,二人,フタリ,フタリ,s
で	助詞,格助詞,一般,*,*,*,で,デ,デ,s
ボート	名詞,一般,*,*,*,*,ボート,ボート,ボート,s
入っ	動詞,自立,*,*,五段・ラ行,連用タ接続,入る,ハイッ,ハイッ,s
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,s
のに	助詞,接続助詞,*,*,*,*,のに,ノニ,ノニ,s
ボート	名詞,一般,*,*,*,*,ボート,ボート,ボート,s
から	助詞,格助詞,一般,*,*,*,から,カラ,カラ,s
降り	動詞,自立,*,*,一段,連用形,降りる,オリ,オリ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
、	記号,読点,*,*,*,*,、,、,、,s
後ろ	名詞,一般,*,*,*,*,後ろ,ウシロ,ウシロ,s
回っ	動詞,自立,*,*,五段・ラ行,連用タ接続,回る,マワッ,マワッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
、	記号,読点,*,*,*,*,、,、,、,s
ぺたって	副詞,一般,*,*,*,*,ぺたって,ペタッテ,ペタッテ,s
ボート	名詞,一般,*,*,*,*,ボート,ボート,ボート,s
押し	動詞,自立,*,*,五段・サ行,連用形,押す,オシ,オシ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
てん	助動詞,*,*,*,特殊・タ,基本形,た,テン,テン,s
やん	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤン,ヤン,s
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,s
、	記号,読点,*,*,*,*,、,、,、,s
で	接続詞,*,*,*,*,*,で,デ,デ,s
、	記号,読点,*,*,*,*,、,、,、,s
ずーっと	副詞,一般,*,*,*,*,ずーっと,ズーット,ズーット,s
うち	名詞,代名詞,一般,*,*,*,うち,ウチ,ウチ,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
先頭	名詞,一般,*,*,*,*,先頭,セントウ,セントー,s
を	助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,s
引っ張る	動詞,自立,*,*,五段・ラ行,基本形,引っ張る,ヒッパル,ヒッパル,s
ほう	名詞,非自立,一般,*,*,*,ほう,ホウ,ホー,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
しんどい	形容詞,自立,*,*,形容詞・アウオ段,基本形,しんどい,シンドイ,シンドイ,s
ねん	名詞,非自立,一般,*,*,*,ねん,ネン,ネン,s
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,s
や	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤ,ヤ,s
、	記号,読点,*,*,*,*,、,、,、,s
後ろ	名詞,一般,*,*,*,*,後ろ,ウシロ,ウシロ,s
だっ	助動詞,*,*,*,特殊・ダ,連用タ接続,だ,ダッ,ダッ,s
たら	助動詞,*,*,*,特殊・タ,仮定形,た,タラ,タラ,s
押す	動詞,自立,*,*,五段・サ行,基本形,押す,オス,オス,s
だけ	助詞,副助詞,*,*,*,*,だけ,ダケ,ダケ,s
やん	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤン,ヤン,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
うち	名詞,代名詞,一般,*,*,*,うち,ウチ,ウチ,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
ずっと	副詞,一般,*,*,*,*,ずっと,ズット,ズット,s
先頭	名詞,一般,*,*,*,*,先頭,セントウ,セントー,s
引っ張っ	動詞,自立,*,*,五段・ラ行,連用タ接続,引っ張る,ヒッパッ,ヒッパッ,s
とっ	動詞,非自立,*,*,五段・ラ行,連用タ接続・縮約形,て＋おる,トッ,トッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
、	記号,読点,*,*,*,*,、,、,、,s
でも	接続詞,*,*,*,*,*,でも,デモ,デモ,s
怪我	名詞,サ変接続,*,*,*,*,怪我,ケガ,ケガ,s
し	動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,s
とっ	動詞,非自立,*,*,五段・ラ行,連用タ接続・縮約形,て＋おる,トッ,トッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
血	名詞,一般,*,*,*,*,血,チ,チ,s
出	動詞,自立,*,*,一段,連用形,出る,デ,デ,s
とっ	動詞,非自立,*,*,五段・ラ行,連用タ接続・縮約形,て＋おる,トッ,トッ,s
てん	助動詞,*,*,*,特殊・タ,基本形,た,テン,テン,s
やん	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤン,ヤン,s
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,s
、	記号,読点,*,*,*,*,、,、,、,s
もう	副詞,一般,*,*,*,*,もう,モウ,モー,s
それ	名詞,代名詞,一般,*,*,*,それ,ソレ,ソレ,s
を	助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,s
、	記号,読点,*,*,*,*,、,、,、,s
痛々し	形容詞,自立,*,*,形容詞・イ段,ガル接続,痛々しい,イタイタシ,イタイタシ,s
すぎ	動詞,自立,*,*,一段,連用形,すぎる,スギ,スギ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
、	記号,読点,*,*,*,*,、,、,、,s
あたし	名詞,代名詞,一般,*,*,*,あたし,アタシ,アタシ,s
海	名詞,一般,*,*,*,*,海,ウミ,ウミ,s
で	助詞,格助詞,一般,*,*,*,で,デ,デ,s
泣い	動詞,自立,*,*,五段・カ行イ音便,連用タ接続,泣く,ナイ,ナイ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
もう	動詞,非自立,*,*,五段・ワ行ウ音便,連用タ接続・縮約形,しまう,モウ,モー,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
ん	助詞,終助詞,*,*,*,*,ん,ン,ン,s
なら	助動詞,*,*,*,特殊・ダ,仮定形,だ,ナラ,ナラ,s
スタン	名詞,固有名詞,人名,名,*,*,スタン,スタン,スタン,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
大丈夫	名詞,形容動詞語幹,*,*,*,*,大丈夫,ダイジョウブ,ダイジョーブ,s
だ	助動詞,*,*,*,特殊・ダ,基本形,だ,ダ,ダ,s
よ	助詞,終助詞,*,*,*,*,よ,ヨ,ヨ,s
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,s
言っ	動詞,自立,*,*,五段・ワ行促音便,連用タ接続,言う,ユッ,ユッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,s
けど	助詞,接続助詞,*,*,*,*,けど,ケド,ケド,s
二人	名詞,一般,*,*,*,*,二人,フタリ,フタリ,s
し	動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
、	記号,読点,*,*,*,*,、,、,、,s
また	接続詞,*,*,*,*,*,また,マタ,マタ,s
泣き	名詞,一般,*,*,*,*,泣き,ナキ,ナキ,s
始め	動詞,自立,*,*,一段,連用形,始める,ハジメ,ハジメ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
お腹	名詞,一般,*,*,*,*,お腹,オナカ,オナカ,s
すい	動詞,自立,*,*,五段・カ行イ音便,連用タ接続,すく,スイ,スイ,s
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,s
よー	助詞,終助詞,*,*,*,*,よー,ヨー,ヨー,s
みたい	名詞,非自立,形容動詞語幹,*,*,*,みたい,ミタイ,ミタイ,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
いや	感動詞,*,*,*,*,*,いや,イヤ,イヤ,s
もう	副詞,一般,*,*,*,*,もう,モウ,モー,s
なんか	フィラー,*,*,*,*,*,なんか,ナンカ,ナンカ,s
もう	副詞,一般,*,*,*,*,もう,モウ,モー,s
訳	名詞,一般,*,*,*,*,訳,ワケ,ワケ,s
分から	動詞,自立,*,*,五段・ラ行,未然形,分かる,ワカラ,ワカラ,s
ん	助動詞,*,*,*,特殊・ナイ,基本形,ん,ン,ン,s
ねん	助詞,終助詞,*,*,*,*,ねん,ネン,ネン,s
、	記号,読点,*,*,*,*,、,、,、,s
どん	名詞,一般,*,*,*,*,どん,ドン,ドン,s
くらい	助詞,副助詞,*,*,*,*,くらい,クライ,クライ,s
時間	名詞,副詞可能,*,*,*,*,時間,ジカン,ジカン,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
たった	副詞,助詞類接続,*,*,*,*,たった,タッタ,タッタ,s
かも	助詞,副助詞,*,*,*,*,かも,カモ,カモ,s
わから	動詞,自立,*,*,五段・ラ行,未然形,わかる,ワカラ,ワカラ,s
ん	助動詞,*,*,*,特殊・ナイ,基本形,ん,ン,ン,s
ねん	助詞,終助詞,*,*,*,*,ねん,ネン,ネン,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
何	名詞,代名詞,一般,*,*,*,何,ナニ,ナニ,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
起こっ	動詞,自立,*,*,五段・ラ行,連用タ接続,起こる,オコッ,オコッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
る	動詞,非自立,*,*,一段,基本形,る,ル,ル,s
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,s
もはや	副詞,助詞類接続,*,*,*,*,もはや,モハヤ,モハヤ,s
よく	形容詞,自立,*,*,形容詞・アウオ段,連用テ接続,よい,ヨク,ヨク,s
わから	動詞,自立,*,*,五段・ラ行,未然形,わかる,ワカラ,ワカラ,s
ん	助動詞,*,*,*,特殊・ナイ,基本形,ん,ン,ン,s
ねん	名詞,非自立,一般,*,*,*,ねん,ネン,ネン,s
やん	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤン,ヤン,s
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
で	接続詞,*,*,*,*,*,で,デ,デ,s
、	記号,読点,*,*,*,*,、,、,、,s
橋	名詞,一般,*,*,*,*,橋,ハシ,ハシ,s
で	助詞,格助詞,一般,*,*,*,で,デ,デ,s
見	動詞,自立,*,*,一段,連用形,見る,ミ,ミ,s
とる	動詞,非自立,*,*,五段・ラ行,基本形・縮約形,て＋おる,トル,トル,s
人	名詞,一般,*,*,*,*,人,ヒト,ヒト,s
おん	動詞,自立,*,*,五段・ラ行撥音便,基本形,おる,オン,オン,s
ねん	助詞,終助詞,*,*,*,*,ねん,ネン,ネン,s
、	記号,読点,*,*,*,*,、,、,、,s
車	名詞,一般,*,*,*,*,車,クルマ,クルマ,s
停め	動詞,自立,*,*,一段,連用形,停める,トメ,トメ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
で	接続詞,*,*,*,*,*,で,デ,デ,s
、	記号,読点,*,*,*,*,、,、,、,s
遠く	名詞,副詞可能,*,*,*,*,遠く,トオク,トーク,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
ほう	名詞,非自立,一般,*,*,*,ほう,ホウ,ホー,s
から	助詞,格助詞,一般,*,*,*,から,カラ,カラ,s
サイレン	名詞,一般,*,*,*,*,サイレン,サイレン,サイレン,s
聞こえ	動詞,自立,*,*,一段,連用形,聞こえる,キコエ,キコエ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
き	動詞,非自立,*,*,カ変・クル,連用形,くる,キ,キ,s
