では	接続詞,*,*,*,*,*,では,デハ,デワ,i
体	名詞,一般,*,*,*,*,体,カラダ,カラダ,s
かゆく	形容詞,自立,*,*,形容詞・アウオ段,連用テ接続,かゆい,カユク,カユク,s
なっ	動詞,自立,*,*,五段・ラ行,連用タ接続,なる,ナッ,ナッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
くん	動詞,非自立,*,*,カ変・クル撥音便,基本形,くる,クン,クン,s
ねん	助詞,終助詞,*,*,*,*,ねん,ネン,ネン,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
オイル	名詞,一般,*,*,*,*,オイル,オイル,オイル,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
たぶん	副詞,一般,*,*,*,*,たぶん,タブン,タブン,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
合わ	動詞,自立,*,*,五段・ワ行促音便,未然形,合う,アワ,アワ,i
へん	助動詞,*,*,*,特殊・ナイ,基本形,へん,ヘン,ヘン,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
合わ	動詞,自立,*,*,五段・ワ行促音便,未然形,合う,アワ,アワ,s
へん	助動詞,*,*,*,特殊・ナイ,基本形,へん,ヘン,ヘン,s
、	記号,読点,*,*,*,*,、,、,、,s
てか	接続詞,*,*,*,*,*,てか,テカ,テカ,s
何	名詞,代名詞,一般,*,*,*,何,ナニ,ナニ,s
使っ	動詞,自立,*,*,五段・ワ行促音便,連用タ接続,使う,ツカッ,ツカッ,s
とう	助動詞,*,*,*,特殊・タ,基本形,とう,トウ,トー,s
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,s
わから	動詞,自立,*,*,五段・ラ行,未然形,わかる,ワカラ,ワカラ,s
へん	助動詞,*,*,*,特殊・ナイ,基本形,へん,ヘン,ヘン,s
から	助詞,接続助詞,*,*,*,*,から,カラ,カラ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
なるほど	感動詞,*,*,*,*,*,なるほど,ナルホド,ナルホド,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
なんでも	副詞,一般,*,*,*,*,なんでも,ナンデモ,ナンデモ,s
安い	形容詞,自立,*,*,形容詞・アウオ段,基本形,安い,ヤスイ,ヤスイ,s
し	助詞,接続助詞,*,*,*,*,し,シ,シ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
結構	副詞,一般,*,*,*,*,結構,ケッコウ,ケッコー,i
、	記号,読点,*,*,*,*,、,、,、,i
物価	名詞,一般,*,*,*,*,物価,ブッカ,ブッカ,i
、	記号,読点,*,*,*,*,、,、,、,i
全然	副詞,助詞類接続,*,*,*,*,全然,ゼンゼン,ゼンゼン,i
違い	動詞,自立,*,*,五段・ワ行促音便,連用形,違う,チガイ,チガイ,i
ます	助動詞,*,*,*,特殊・マス,基本形,ます,マス,マス,i
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
食べ物	名詞,一般,*,*,*,*,食べ物,タベモノ,タベモノ,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
安い	形容詞,自立,*,*,形容詞・アウオ段,基本形,安い,ヤスイ,ヤスイ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
食べ物	名詞,一般,*,*,*,*,食べ物,タベモノ,タベモノ,i
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,i
、	記号,読点,*,*,*,*,、,、,、,i
どんな	連体詞,*,*,*,*,*,どんな,ドンナ,ドンナ,i
食べ物	名詞,一般,*,*,*,*,食べ物,タベモノ,タベモノ,i
です	助動詞,*,*,*,特殊・デス,基本形,です,デス,デス,i
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
フィリピン	名詞,固有名詞,地域,国,*,*,フィリピン,フィリピン,フィリピン,i
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
フィリピン	名詞,固有名詞,地域,国,*,*,フィリピン,フィリピン,フィリピン,s
ね	助詞,終助詞,*,*,*,*,ね,ネ,ネ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
なんか	フィラー,*,*,*,*,*,なんか,ナンカ,ナンカ,s
鳥	名詞,一般,*,*,*,*,鳥,トリ,トリ,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
丸焼き	名詞,一般,*,*,*,*,丸焼き,マルヤキ,マルヤキ,s
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,s
めっちゃ	副詞,一般,*,*,*,*,めっちゃ,メッチャ,メッチャ,s
、	記号,読点,*,*,*,*,、,、,、,s
町	名詞,一般,*,*,*,*,町,マチ,マチ,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
いっぱい	副詞,一般,*,*,*,*,いっぱい,イッパイ,イッパイ,s
ある	動詞,自立,*,*,五段・ラ行,基本形,ある,アル,アル,s
、	記号,読点,*,*,*,*,、,、,、,s
鳥	名詞,一般,*,*,*,*,鳥,トリ,トリ,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
丸焼き	名詞,一般,*,*,*,*,丸焼き,マルヤキ,マルヤキ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
ほか	名詞,副詞可能,*,*,*,*,ほか,ホカ,ホカ,s
何	名詞,代名詞,一般,*,*,*,何,ナニ,ナニ,s
やろ	助動詞,*,*,*,特殊・ヤ,未然形,や,ヤロ,ヤロ,s
？	記号,一般,*,*,*,*,？,？,？,s
EOS
豚	名詞,一般,*,*,*,*,豚,ブタ,ブタ,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
丸焼き	名詞,一般,*,*,*,*,丸焼き,マルヤキ,マルヤキ,s
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,s
なんか	フィラー,*,*,*,*,*,なんか,ナンカ,ナンカ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
肉	名詞,一般,*,*,*,*,肉,ニク,ニク,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
とにかく	副詞,一般,*,*,*,*,とにかく,トニカク,トニカク,i
肉	名詞,一般,*,*,*,*,肉,ニク,ニク,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
そう	副詞,助詞類接続,*,*,*,*,そう,ソウ,ソー,s
、	記号,読点,*,*,*,*,、,、,、,s
肉	名詞,一般,*,*,*,*,肉,ニク,ニク,s
、	記号,読点,*,*,*,*,、,、,、,s
肉	名詞,一般,*,*,*,*,肉,ニク,ニク,s
みたい	名詞,非自立,形容動詞語幹,*,*,*,みたい,ミタイ,ミタイ,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
うん	感動詞,*,*,*,*,*,うん,ウン,ウン,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
ホテル	名詞,一般,*,*,*,*,ホテル,ホテル,ホテル,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
まあ	フィラー,一般,*,*,*,*,まあ,マア,マー,s
普通	名詞,形容動詞語幹,*,*,*,*,普通,フツウ,フツー,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
ご飯	名詞,一般,*,*,*,*,ご飯,ゴハン,ゴハン,s
あっ	動詞,自立,*,*,五段・ラ行,連用タ接続,ある,アッ,アッ,s
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,s
けど	助詞,接続助詞,*,*,*,*,けど,ケド,ケド,s
、	記号,読点,*,*,*,*,、,、,、,s
あと	名詞,一般,*,*,*,*,あと,アト,アト,s
でも	助詞,副助詞,*,*,*,*,でも,デモ,デモ,s
マンゴー	名詞,一般,*,*,*,*,マンゴー,マンゴー,マンゴー,s
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,s
そういう	連体詞,*,*,*,*,*,そういう,ソウイウ,ソーユウ,s
の	名詞,非自立,一般,*,*,*,の,ノ,ノ,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
美味しかっ	形容詞,自立,*,*,形容詞・イ段,連用タ接続,美味しい,オイシカッ,オイシカッ,s
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
あー	フィラー,*,*,*,*,*,あー,アー,アー,i
、	記号,読点,*,*,*,*,、,、,、,i
もう	副詞,一般,*,*,*,*,もう,モウ,モー,i
現地	名詞,一般,*,*,*,*,現地,ゲンチ,ゲンチ,i
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,i
果物	名詞,一般,*,*,*,*,果物,クダモノ,クダモノ,i
みたい	名詞,非自立,形容動詞語幹,*,*,*,みたい,ミタイ,ミタイ,i
な	助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,i
感じ	名詞,一般,*,*,*,*,感じ,カンジ,カンジ,i
です	助動詞,*,*,*,特殊・デス,基本形,です,デス,デス,i
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
現地	名詞,一般,*,*,*,*,現地,ゲンチ,ゲンチ,s
の	助詞,終助詞,*,*,*,*,の,ノ,ノ,s
、	記号,読点,*,*,*,*,、,、,、,s
うん	感動詞,*,*,*,*,*,うん,ウン,ウン,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
すごい	形容詞,自立,*,*,形容詞・アウオ段,基本形,すごい,スゴイ,スゴイ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
え	感動詞,*,*,*,*,*,え,エ,エ,i
、	記号,読点,*,*,*,*,、,、,、,i
じゃー	感動詞,*,*,*,*,*,じゃー,ジャー,ジャー,i
、	記号,読点,*,*,*,*,、,、,、,i
あの	連体詞,*,*,*,*,*,あの,アノ,アノ,i
ショッピング	名詞,サ変接続,*,*,*,*,ショッピング,ショッピング,ショッピング,i
モール	名詞,一般,*,*,*,*,モール,モール,モール,i
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,i
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,i
、	記号,読点,*,*,*,*,、,、,、,i
その	連体詞,*,*,*,*,*,その,ソノ,ソノ,i
日本	名詞,固有名詞,地域,国,*,*,日本,ニッポン,ニッポン,i
と	助詞,格助詞,一般,*,*,*,と,ト,ト,i
なんか	助詞,副助詞,*,*,*,*,なんか,ナンカ,ナンカ,i
違う	動詞,自立,*,*,五段・ワ行促音便,基本形,違う,チガウ,チガウ,i
ところ	名詞,非自立,副詞可能,*,*,*,ところ,トコロ,トコロ,i
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,i
ある	動詞,自立,*,*,五段・ラ行,基本形,ある,アル,アル,i
ん	名詞,非自立,一般,*,*,*,ん,ン,ン,i
です	助動詞,*,*,*,特殊・デス,基本形,です,デス,デス,i
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
匂い	名詞,一般,*,*,*,*,匂い,ニオイ,ニオイ,s
？	記号,一般,*,*,*,*,？,？,？,s
EOS
匂い	名詞,一般,*,*,*,*,匂い,ニオイ,ニオイ,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
まだ	副詞,助詞類接続,*,*,*,*,まだ,マダ,マダ,s
服	名詞,一般,*,*,*,*,服,フク,フク,s
売っ	動詞,自立,*,*,五段・ラ行,連用タ接続,売る,ウッ,ウッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
る	動詞,非自立,*,*,一段,基本形,る,ル,ル,s
階	名詞,一般,*,*,*,*,階,キザハシ,キザハシ,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
いい	形容詞,自立,*,*,形容詞・イイ,基本形,いい,イイ,イー,s
けど	助詞,接続助詞,*,*,*,*,けど,ケド,ケド,s
、	記号,読点,*,*,*,*,、,、,、,s
下	名詞,一般,*,*,*,*,下,シタ,シタ,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
なっ	動詞,自立,*,*,五段・ラ行,連用タ接続,なる,ナッ,ナッ,s
たら	助動詞,*,*,*,特殊・タ,仮定形,た,タラ,タラ,s
割	名詞,一般,*,*,*,*,割,ワリ,ワリ,s
と	助詞,格助詞,一般,*,*,*,と,ト,ト,s
こう	副詞,助詞類接続,*,*,*,*,こう,コウ,コー,s
庶民	名詞,一般,*,*,*,*,庶民,ショミン,ショミン,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
人	名詞,一般,*,*,*,*,人,ヒト,ヒト,s
も	助詞,係助詞,*,*,*,*,も,モ,モ,s
来	動詞,自立,*,*,カ変・来ル,連用形,来る,キ,キ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
る	動詞,非自立,*,*,一段,基本形,る,ル,ル,s
から	助詞,接続助詞,*,*,*,*,から,カラ,カラ,s
かも	助詞,副助詞,*,*,*,*,かも,カモ,カモ,s
知ら	動詞,自立,*,*,五段・ラ行,未然形,知る,シラ,シラ,s
へん	助動詞,*,*,*,特殊・ナイ,基本形,へん,ヘン,ヘン,s
けど	助詞,接続助詞,*,*,*,*,けど,ケド,ケド,s
、	記号,読点,*,*,*,*,、,、,、,s
もう	副詞,一般,*,*,*,*,もう,モウ,モー,s
、	記号,読点,*,*,*,*,、,、,、,s
すっごい	形容詞,自立,*,*,形容詞・アウオ段,基本形,すっごい,スッゴイ,スッゴイ,s
匂い	名詞,一般,*,*,*,*,匂い,ニオイ,ニオイ,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
何	名詞,代名詞,一般,*,*,*,何,ナニ,ナニ,s
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,s
人間	名詞,一般,*,*,*,*,人間,ニンゲン,ニンゲン,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
匂い	名詞,一般,*,*,*,*,匂い,ニオイ,ニオイ,s
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,s
何	名詞,代名詞,一般,*,*,*,何,ナニ,ナニ,s
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,s
分から	動詞,自立,*,*,五段・ラ行,未然形,分かる,ワカラ,ワカラ,s
へん	助動詞,*,*,*,特殊・ナイ,基本形,へん,ヘン,ヘン,s
けど	助詞,接続助詞,*,*,*,*,けど,ケド,ケド,s
、	記号,読点,*,*,*,*,、,、,、,s
もう	副詞,一般,*,*,*,*,もう,モウ,モー,s
吐き	動詞,自立,*,*,五段・カ行イ音便,連用形,吐く,ハキ,ハキ,s
そう	名詞,接尾,助動詞語幹,*,*,*,そう,ソウ,ソー,s
なる	動詞,自立,*,*,五段・ラ行,基本形,なる,ナル,ナル,s
ぐらい	助詞,副助詞,*,*,*,*,ぐらい,グライ,グライ,s
臭い	形容詞,自立,*,*,形容詞・アウオ段,基本形,臭い,クサイ,クサイ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
え	感動詞,*,*,*,*,*,え,エ,エ,i
、	記号,読点,*,*,*,*,、,、,、,i
そう	副詞,助詞類接続,*,*,*,*,そう,ソウ,ソー,i
な	助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,i
ん	名詞,非自立,一般,*,*,*,ん,ン,ン,i
です	助動詞,*,*,*,特殊・デス,基本形,です,デス,デス,i
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
うーん	感動詞,*,*,*,*,*,うーん,ウーン,ウーン,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
あと	名詞,一般,*,*,*,*,あと,アト,アト,s
、	記号,読点,*,*,*,*,、,、,、,s
店内	名詞,一般,*,*,*,*,店内,テンナイ,テンナイ,s
で	助詞,格助詞,一般,*,*,*,で,デ,デ,s
、	記号,読点,*,*,*,*,、,、,、,s
あの	フィラー,*,*,*,*,*,あの,アノ,アノ,s
、	記号,読点,*,*,*,*,、,、,、,s
店	名詞,一般,*,*,*,*,店,ミセ,ミセ,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
人	名詞,一般,*,*,*,*,人,ヒト,ヒト,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
食事	名詞,サ変接続,*,*,*,*,食事,ショクジ,ショクジ,s
し	動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
る	動詞,非自立,*,*,一段,基本形,る,ル,ル,s
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,s
、	記号,読点,*,*,*,*,、,、,、,s
韓国	名詞,固有名詞,地域,国,*,*,韓国,カンコク,カンコク,s
な	助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,s
ん	名詞,非自立,一般,*,*,*,ん,ン,ン,s
や	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤ,ヤ,s
けど	助詞,接続助詞,*,*,*,*,けど,ケド,ケド,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
そう	副詞,助詞類接続,*,*,*,*,そう,ソウ,ソー,i
な	助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,i
ん	名詞,非自立,一般,*,*,*,ん,ン,ン,i
です	助動詞,*,*,*,特殊・デス,基本形,です,デス,デス,i
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
全然	副詞,助詞類接続,*,*,*,*,全然,ゼンゼン,ゼンゼン,i
そういう	連体詞,*,*,*,*,*,そういう,ソウイウ,ソーユウ,i
の	名詞,非自立,一般,*,*,*,の,ノ,ノ,i
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,i
平気	名詞,形容動詞語幹,*,*,*,*,平気,ヘイキ,ヘイキ,i
と	助詞,格助詞,一般,*,*,*,と,ト,ト,i
いう	動詞,自立,*,*,五段・ワ行促音便,基本形,いう,イウ,イウ,i
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
平気	名詞,形容動詞語幹,*,*,*,*,平気,ヘイキ,ヘイキ,s
な	助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,s
ん	名詞,非自立,一般,*,*,*,ん,ン,ン,s
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,s
なあ	助詞,終助詞,*,*,*,*,なあ,ナア,ナー,s
？	記号,一般,*,*,*,*,？,？,？,s
EOS
「	記号,括弧開,*,*,*,*,「,「,「,s
服	名詞,一般,*,*,*,*,服,フク,フク,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
臭い	動詞,自立,*,*,五段・ワ行促音便,連用形,臭う,ニオイ,ニオイ,s
つか	動詞,非自立,*,*,五段・カ行イ音便,未然形,つく,ツカ,ツカ,s
へん	助動詞,*,*,*,特殊・ナイ,基本形,へん,ヘン,ヘン,s
の	助詞,終助詞,*,*,*,*,の,ノ,ノ,s
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,s
なー	助詞,終助詞,*,*,*,*,なー,ナー,ナー,s
」	記号,括弧閉,*,*,*,*,」,」,」,s
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,s
思う	動詞,自立,*,*,五段・ワ行促音便,基本形,思う,オモウ,オモー,s
けど	助詞,接続助詞,*,*,*,*,けど,ケド,ケド,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
韓国	名詞,固有名詞,地域,国,*,*,韓国,カンコク,カンコク,s
でも	助詞,副助詞,*,*,*,*,でも,デモ,デモ,s
ふつう	名詞,一般,*,*,*,*,ふつう,フツウ,フツー,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
自分	名詞,一般,*,*,*,*,自分,ジブン,ジブン,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
店	名詞,一般,*,*,*,*,店,ミセ,ミセ,s
、	記号,読点,*,*,*,*,、,、,、,s
服	名詞,一般,*,*,*,*,服,フク,フク,s
売る	動詞,自立,*,*,五段・ラ行,基本形,売る,ウル,ウル,s
とこ	名詞,一般,*,*,*,*,とこ,トコ,トコ,s
で	助詞,格助詞,一般,*,*,*,で,デ,デ,s
チゲ	名詞,一般,*,*,*,*,チゲ,チゲ,チゲ,s
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,s
食べ	動詞,自立,*,*,一段,連用形,食べる,タベ,タベ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
たり	助詞,並立助詞,*,*,*,*,たり,タリ,タリ,s
する	動詞,自立,*,*,サ変・スル,基本形,する,スル,スル,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
え	感動詞,*,*,*,*,*,え,エ,エ,i
、	記号,読点,*,*,*,*,、,、,、,i
そんなに	副詞,一般,*,*,*,*,そんなに,ソンナニ,ソンナニ,i
本格	名詞,一般,*,*,*,*,本格,ホンカク,ホンカク,i
的	名詞,接尾,形容動詞語幹,*,*,*,的,テキ,テキ,i
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,i
食べ	動詞,自立,*,*,一段,連用形,食べる,タベ,タベ,i
て	助詞,接続助詞,*,*,*,*,て,テ,テ,i
る	動詞,非自立,*,*,一段,基本形,る,ル,ル,i
ん	名詞,非自立,一般,*,*,*,ん,ン,ン,i
です	助動詞,*,*,*,特殊・デス,基本形,です,デス,デス,i
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
そう	副詞,助詞類接続,*,*,*,*,そう,ソウ,ソー,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
じゃあ	接続詞,*,*,*,*,*,じゃあ,ジャア,ジャー,i
、	記号,読点,*,*,*,*,、,、,、,i
韓国	名詞,固有名詞,地域,国,*,*,韓国,カンコク,カンコク,i
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,i
どう	副詞,助詞類接続,*,*,*,*,どう,ドウ,ドー,i
な	助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,i
ん	名詞,非自立,一般,*,*,*,ん,ン,ン,i
です	助動詞,*,*,*,特殊・デス,基本形,です,デス,デス,i
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
韓国	名詞,固有名詞,地域,国,*,*,韓国,カンコク,カンコク,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
、	記号,読点,*,*,*,*,、,、,、,s
寒い	形容詞,自立,*,*,形容詞・アウオ段,基本形,寒い,サムイ,サムイ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
寒い	形容詞,自立,*,*,形容詞・アウオ段,基本形,寒い,サムイ,サムイ,i
ん	名詞,非自立,一般,*,*,*,ん,ン,ン,i
です	助動詞,*,*,*,特殊・デス,基本形,です,デス,デス,i
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
の	名詞,非自立,一般,*,*,*,の,ノ,ノ,s
と	助詞,並立助詞,*,*,*,*,と,ト,ト,s
、	記号,読点,*,*,*,*,、,、,、,s
あと	名詞,一般,*,*,*,*,あと,アト,アト,s
食べ物	名詞,一般,*,*,*,*,食べ物,タベモノ,タベモノ,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
辛い	形容詞,自立,*,*,形容詞・アウオ段,基本形,辛い,カライ,カライ,s
から	助詞,接続助詞,*,*,*,*,から,カラ,カラ,s
韓国	名詞,固有名詞,地域,国,*,*,韓国,カンコク,カンコク,s
おる	動詞,自立,*,*,五段・ラ行,基本形,おる,オル,オル,s
とき	名詞,非自立,副詞可能,*,*,*,とき,トキ,トキ,s
、	記号,読点,*,*,*,*,、,、,、,s
もう	副詞,一般,*,*,*,*,もう,モウ,モー,s
なんか	フィラー,*,*,*,*,*,なんか,ナンカ,ナンカ,s
最終	名詞,一般,*,*,*,*,最終,サイシュウ,サイシュー,s
日	名詞,接尾,助数詞,*,*,*,日,ニチ,ニチ,s
くらい	助詞,副助詞,*,*,*,*,くらい,クライ,クライ,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
