では	接続詞,*,*,*,*,*,では,デハ,デワ,i
で	助詞,格助詞,一般,*,*,*,で,デ,デ,s
留学	名詞,サ変接続,*,*,*,*,留学,リュウガク,リューガク,s
する	動詞,自立,*,*,サ変・スル,基本形,する,スル,スル,s
から	助詞,接続助詞,*,*,*,*,から,カラ,カラ,s
、	記号,読点,*,*,*,*,、,、,、,s
最後	名詞,一般,*,*,*,*,最後,サイゴ,サイゴ,s
まで	助詞,副助詞,*,*,*,*,まで,マデ,マデ,s
居れ	動詞,自立,*,*,一段・可能,未然形,居れる,イレ,イレ,s
ん	助動詞,*,*,*,特殊・ナイ,基本形,ん,ン,ン,s
し	助詞,接続助詞,*,*,*,*,し,シ,シ,s
、	記号,読点,*,*,*,*,、,、,、,s
元々	副詞,助詞類接続,*,*,*,*,元々,モトモト,モトモト,s
多分	副詞,一般,*,*,*,*,多分,タブン,タブン,s
キャプテン	名詞,一般,*,*,*,*,キャプテン,キャプテン,キャプテン,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
も	助詞,係助詞,*,*,*,*,も,モ,モ,s
、	記号,読点,*,*,*,*,、,、,、,s
性格	名詞,一般,*,*,*,*,性格,セイカク,セイカク,s
的	名詞,接尾,形容動詞語幹,*,*,*,的,テキ,テキ,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
そんな	連体詞,*,*,*,*,*,そんな,ソンナ,ソンナ,s
キャプテン	名詞,一般,*,*,*,*,キャプテン,キャプテン,キャプテン,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
も	助詞,係助詞,*,*,*,*,も,モ,モ,s
向い	動詞,自立,*,*,五段・カ行イ音便,連用タ接続,向く,ムイ,ムイ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
ない	助動詞,*,*,*,特殊・ナイ,基本形,ない,ナイ,ナイ,s
から	助詞,接続助詞,*,*,*,*,から,カラ,カラ,s
、	記号,読点,*,*,*,*,、,、,、,s
キャプテン	名詞,一般,*,*,*,*,キャプテン,キャプテン,キャプテン,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
なら	動詞,自立,*,*,五段・ラ行,未然形,なる,ナラ,ナラ,s
んかっ	助動詞,*,*,*,特殊・ナイ,連用タ接続,ん,ンカッ,ンカッ,s
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,s
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
えっ	感動詞,*,*,*,*,*,えっ,エッ,エッ,i
でも	接続詞,*,*,*,*,*,でも,デモ,デモ,i
試合	名詞,サ変接続,*,*,*,*,試合,シアイ,シアイ,i
毎回	名詞,副詞可能,*,*,*,*,毎回,マイカイ,マイカイ,i
出れる	動詞,自立,*,*,一段・可能,基本形,出れる,デレル,デレル,i
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,i
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
あっ	動詞,自立,*,*,五段・ラ行,連用タ接続,ある,アッ,アッ,i
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,i
ん	名詞,非自立,一般,*,*,*,ん,ン,ン,i
ちゃう	動詞,自立,*,*,五段・特殊,基本形,ちゃう,チャウ,チャウ,i
ん	助詞,終助詞,*,*,*,*,ん,ン,ン,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
うーん	感動詞,*,*,*,*,*,うーん,ウーン,ウーン,s
、	記号,読点,*,*,*,*,、,、,、,s
でも	接続詞,*,*,*,*,*,でも,デモ,デモ,s
先輩	名詞,一般,*,*,*,*,先輩,センパイ,センパイ,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
強かっ	形容詞,自立,*,*,形容詞・アウオ段,連用タ接続,強い,ツヨカッ,ツヨカッ,s
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,s
から	助詞,接続助詞,*,*,*,*,から,カラ,カラ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
その	連体詞,*,*,*,*,*,その,ソノ,ソノ,s
先輩	名詞,一般,*,*,*,*,先輩,センパイ,センパイ,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
おっ	動詞,自立,*,*,五段・ラ行,連用タ接続,おる,オッ,オッ,s
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,s
時	名詞,非自立,副詞可能,*,*,*,時,トキ,トキ,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
、	記号,読点,*,*,*,*,、,、,、,s
先輩	名詞,一般,*,*,*,*,先輩,センパイ,センパイ,s
ばっかり	助詞,副助詞,*,*,*,*,ばっかり,バッカリ,バッカリ,s
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,s
やっ	動詞,自立,*,*,五段・ラ行,連用タ接続,やる,ヤッ,ヤッ,s
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,s
し	助詞,接続助詞,*,*,*,*,し,シ,シ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
その	連体詞,*,*,*,*,*,その,ソノ,ソノ,s
うち	名詞,代名詞,一般,*,*,*,うち,ウチ,ウチ,s
ら	名詞,接尾,一般,*,*,*,ら,ラ,ラ,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
年代	名詞,一般,*,*,*,*,年代,ネンダイ,ネンダイ,s
だけ	助詞,副助詞,*,*,*,*,だけ,ダケ,ダケ,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
なっ	動詞,自立,*,*,五段・ラ行,連用タ接続,なる,ナッ,ナッ,s
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,s
時	名詞,非自立,副詞可能,*,*,*,時,トキ,トキ,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
もう	副詞,一般,*,*,*,*,もう,モウ,モー,s
私	名詞,代名詞,一般,*,*,*,私,ワタシ,ワタシ,s
おら	動詞,自立,*,*,五段・ラ行,未然形,おる,オラ,オラ,s
んく	助動詞,*,*,*,特殊・ナイ,連用テ接続,ん,ンク,ンク,s
なっ	動詞,自立,*,*,五段・ラ行,連用タ接続,なる,ナッ,ナッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,s
から	助詞,接続助詞,*,*,*,*,から,カラ,カラ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
そんな	連体詞,*,*,*,*,*,そんな,ソンナ,ソンナ,s
、	記号,読点,*,*,*,*,、,、,、,s
なんか	フィラー,*,*,*,*,*,なんか,ナンカ,ナンカ,s
、	記号,読点,*,*,*,*,、,、,、,s
めっちゃ	副詞,一般,*,*,*,*,めっちゃ,メッチャ,メッチャ,s
出	動詞,自立,*,*,一段,連用形,出る,デ,デ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,s
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,s
訳	名詞,一般,*,*,*,*,訳,ワケ,ワケ,s
では	助詞,接続助詞,*,*,*,*,では,デハ,デワ,s
ない	助動詞,*,*,*,特殊・ナイ,基本形,ない,ナイ,ナイ,s
けど	助詞,接続助詞,*,*,*,*,けど,ケド,ケド,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
試合	名詞,サ変接続,*,*,*,*,試合,シアイ,シアイ,i
出る	動詞,自立,*,*,一段,基本形,出る,デル,デル,i
時	名詞,非自立,副詞可能,*,*,*,時,トキ,トキ,i
シングル	名詞,一般,*,*,*,*,シングル,シングル,シングル,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
ダブルス	名詞,一般,*,*,*,*,ダブルス,ダブルス,ダブルス,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
えっ	感動詞,*,*,*,*,*,えっ,エッ,エッ,s
、	記号,読点,*,*,*,*,、,、,、,s
どっち	名詞,代名詞,一般,*,*,*,どっち,ドッチ,ドッチ,s
も	助詞,係助詞,*,*,*,*,も,モ,モ,s
、	記号,読点,*,*,*,*,、,、,、,s
どっち	名詞,代名詞,一般,*,*,*,どっち,ドッチ,ドッチ,s
も	助詞,係助詞,*,*,*,*,も,モ,モ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
個人	名詞,一般,*,*,*,*,個人,コジン,コジン,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
どっち	名詞,代名詞,一般,*,*,*,どっち,ドッチ,ドッチ,s
も	助詞,係助詞,*,*,*,*,も,モ,モ,s
出	動詞,自立,*,*,一段,連用形,出る,デ,デ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
、	記号,読点,*,*,*,*,、,、,、,s
あと	名詞,一般,*,*,*,*,あと,アト,アト,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
団体	名詞,一般,*,*,*,*,団体,ダンタイ,ダンタイ,s
みたい	名詞,非自立,形容動詞語幹,*,*,*,みたい,ミタイ,ミタイ,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
で	接続詞,*,*,*,*,*,で,デ,デ,s
、	記号,読点,*,*,*,*,、,、,、,s
団体	名詞,一般,*,*,*,*,団体,ダンタイ,ダンタイ,s
で	助動詞,*,*,*,特殊・ダ,連用形,だ,デ,デ,s
、	記号,読点,*,*,*,*,、,、,、,s
まっ	接頭詞,名詞接続,*,*,*,*,まっ,マッ,マッ,s
、	記号,読点,*,*,*,*,、,、,、,s
強かっ	形容詞,自立,*,*,形容詞・アウオ段,連用タ接続,強い,ツヨカッ,ツヨカッ,s
たら	助動詞,*,*,*,特殊・タ,仮定形,た,タラ,タラ,s
出し	動詞,自立,*,*,五段・サ行,連用形,出す,ダシ,ダシ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
もらえる	動詞,非自立,*,*,一段,基本形,もらえる,モラエル,モラエル,s
し	助詞,接続助詞,*,*,*,*,し,シ,シ,s
みたい	名詞,非自立,形容動詞語幹,*,*,*,みたい,ミタイ,ミタイ,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
強く	形容詞,自立,*,*,形容詞・アウオ段,連用テ接続,強い,ツヨク,ツヨク,s
なかっ	助動詞,*,*,*,特殊・ナイ,連用タ接続,ない,ナカッ,ナカッ,s
たら	助動詞,*,*,*,特殊・タ,仮定形,た,タラ,タラ,s
応援	名詞,サ変接続,*,*,*,*,応援,オウエン,オーエン,s
みたい	名詞,非自立,形容動詞語幹,*,*,*,みたい,ミタイ,ミタイ,s
な	助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,s
感じ	名詞,一般,*,*,*,*,感じ,カンジ,カンジ,s
やっ	助動詞,*,*,*,特殊・ヤ,連用タ接続,や,ヤッ,ヤッ,s
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
ダブルス	名詞,一般,*,*,*,*,ダブルス,ダブルス,ダブルス,i
難しく	形容詞,自立,*,*,形容詞・イ段,連用テ接続,難しい,ムズカシク,ムズカシク,i
ない	助動詞,*,*,*,特殊・ナイ,基本形,ない,ナイ,ナイ,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
ダブルス	名詞,一般,*,*,*,*,ダブルス,ダブルス,ダブルス,s
、	記号,読点,*,*,*,*,、,、,、,s
しかも	接続詞,*,*,*,*,*,しかも,シカモ,シカモ,s
私	名詞,代名詞,一般,*,*,*,私,ワタシ,ワタシ,s
先輩	名詞,一般,*,*,*,*,先輩,センパイ,センパイ,s
と	助詞,格助詞,一般,*,*,*,と,ト,ト,s
組ん	動詞,自立,*,*,五段・マ行,連用タ接続,組む,クン,クン,s
で	助詞,接続助詞,*,*,*,*,で,デ,デ,s
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,s
ん	名詞,非自立,一般,*,*,*,ん,ン,ン,s
やん	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤン,ヤン,s
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
しかも	接続詞,*,*,*,*,*,しかも,シカモ,シカモ,s
、	記号,読点,*,*,*,*,、,、,、,s
めっちゃ	副詞,一般,*,*,*,*,めっちゃ,メッチャ,メッチャ,s
強い	形容詞,自立,*,*,形容詞・アウオ段,基本形,強い,ツヨイ,ツヨイ,s
先輩	名詞,一般,*,*,*,*,先輩,センパイ,センパイ,s
やっ	助動詞,*,*,*,特殊・ヤ,連用タ接続,や,ヤッ,ヤッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
もう	副詞,一般,*,*,*,*,もう,モウ,モー,s
、	記号,読点,*,*,*,*,、,、,、,s
プレッシャー	名詞,一般,*,*,*,*,プレッシャー,プレッシャー,プレッシャー,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
すごく	形容詞,自立,*,*,形容詞・アウオ段,連用テ接続,すごい,スゴク,スゴク,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
逆に	接続詞,*,*,*,*,*,逆に,ギャクニ,ギャクニ,s
なんか	フィラー,*,*,*,*,*,なんか,ナンカ,ナンカ,s
もう	副詞,一般,*,*,*,*,もう,モウ,モー,s
必死	名詞,形容動詞語幹,*,*,*,*,必死,ヒッシ,ヒッシ,s
やっ	助動詞,*,*,*,特殊・ヤ,連用タ接続,や,ヤッ,ヤッ,s
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
そん	連体詞,*,*,*,*,*,その,ソン,ソン,s
時	名詞,非自立,副詞可能,*,*,*,時,トキ,トキ,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
そん	連体詞,*,*,*,*,*,その,ソン,ソン,s
時	名詞,非自立,副詞可能,*,*,*,時,トキ,トキ,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
一番	名詞,副詞可能,*,*,*,*,一番,イチバン,イチバン,s
強かっ	形容詞,自立,*,*,形容詞・アウオ段,連用タ接続,強い,ツヨカッ,ツヨカッ,s
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,s
と	助詞,格助詞,一般,*,*,*,と,ト,ト,s
思う	動詞,自立,*,*,五段・ワ行促音便,基本形,思う,オモウ,オモー,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
あっ	感動詞,*,*,*,*,*,あっ,アッ,アッ,i
、	記号,読点,*,*,*,*,、,、,、,i
そう	副詞,助詞類接続,*,*,*,*,そう,ソウ,ソー,i
な	助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,i
ん	名詞,非自立,一般,*,*,*,ん,ン,ン,i
や	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤ,ヤ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
必死	名詞,一般,*,*,*,*,必死,ヒッシ,ヒッシ,s
すぎ	動詞,自立,*,*,一段,連用形,すぎる,スギ,スギ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
、	記号,読点,*,*,*,*,、,、,、,s
その	連体詞,*,*,*,*,*,その,ソノ,ソノ,s
先輩	名詞,一般,*,*,*,*,先輩,センパイ,センパイ,s
と	助詞,格助詞,一般,*,*,*,と,ト,ト,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
ダブルス	名詞,一般,*,*,*,*,ダブルス,ダブルス,ダブルス,s
から	助詞,格助詞,一般,*,*,*,から,カラ,カラ,s
解放	名詞,サ変接続,*,*,*,*,解放,カイホウ,カイホー,s
さ	動詞,自立,*,*,サ変・スル,未然レル接続,する,サ,サ,s
れ	動詞,接尾,*,*,一段,連用形,れる,レ,レ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
だんだん	副詞,助詞類接続,*,*,*,*,だんだん,ダンダン,ダンダン,s
弱く	形容詞,自立,*,*,形容詞・アウオ段,連用テ接続,弱い,ヨワク,ヨワク,s
なっ	動詞,自立,*,*,五段・ラ行,連用タ接続,なる,ナッ,ナッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
いっ	動詞,非自立,*,*,五段・カ行促音便,連用タ接続,いく,イッ,イッ,s
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,s
みたい	名詞,非自立,形容動詞語幹,*,*,*,みたい,ミタイ,ミタイ,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
えっ	感動詞,*,*,*,*,*,えっ,エッ,エッ,i
、	記号,読点,*,*,*,*,、,、,、,i
試合	名詞,サ変接続,*,*,*,*,試合,シアイ,シアイ,i
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,i
なる	動詞,自立,*,*,五段・ラ行,基本形,なる,ナル,ナル,i
と	助詞,接続助詞,*,*,*,*,と,ト,ト,i
強く	形容詞,自立,*,*,形容詞・アウオ段,連用テ接続,強い,ツヨク,ツヨク,i
なる	動詞,自立,*,*,五段・ラ行,基本形,なる,ナル,ナル,i
タイプ	名詞,一般,*,*,*,*,タイプ,タイプ,タイプ,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
いや	感動詞,*,*,*,*,*,いや,イヤ,イヤ,s
、	記号,読点,*,*,*,*,、,、,、,s
その	連体詞,*,*,*,*,*,その,ソノ,ソノ,s
先輩	名詞,一般,*,*,*,*,先輩,センパイ,センパイ,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
時	名詞,非自立,副詞可能,*,*,*,時,トキ,トキ,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
もう	副詞,一般,*,*,*,*,もう,モウ,モー,s
ミス	名詞,サ変接続,*,*,*,*,ミス,ミス,ミス,s
し	動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,s
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,s
あか	動詞,非自立,*,*,五段・カ行イ音便,未然形,あく,アカ,アカ,s
ん	助動詞,*,*,*,特殊・ナイ,基本形,ん,ン,ン,s
て	助詞,格助詞・縮約形,引用,*,*,*,って,テ,テ,s
いう	動詞,自立,*,*,五段・ワ行促音便,基本形,いう,イウ,イウ,s
プレッシャー	名詞,一般,*,*,*,*,プレッシャー,プレッシャー,プレッシャー,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
強	形容詞,自立,*,*,形容詞・アウオ段,ガル接続,強い,ツヨ,ツヨ,s
すぎ	動詞,自立,*,*,一段,連用形,すぎる,スギ,スギ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
もう	副詞,一般,*,*,*,*,もう,モウ,モー,s
なん	名詞,代名詞,一般,*,*,*,なん,ナン,ナン,s
として	助詞,格助詞,連語,*,*,*,として,トシテ,トシテ,s
でも	接続詞,*,*,*,*,*,でも,デモ,デモ,s
入れる	動詞,自立,*,*,一段,基本形,入れる,イレル,イレル,s
みたい	名詞,非自立,形容動詞語幹,*,*,*,みたい,ミタイ,ミタイ,s
な	助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,s
感じ	名詞,一般,*,*,*,*,感じ,カンジ,カンジ,s
やっ	助動詞,*,*,*,特殊・ヤ,連用タ接続,や,ヤッ,ヤッ,s
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,s
から	助詞,接続助詞,*,*,*,*,から,カラ,カラ,s
、	記号,読点,*,*,*,*,、,、,、,s
そん	連体詞,*,*,*,*,*,その,ソン,ソン,s
時	名詞,非自立,副詞可能,*,*,*,時,トキ,トキ,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
死ぬ	動詞,自立,*,*,五段・ナ行,基本形,死ぬ,シヌ,シヌ,s
気	名詞,一般,*,*,*,*,気,キ,キ,s
で	助詞,格助詞,一般,*,*,*,で,デ,デ,s
やっ	動詞,自立,*,*,五段・ラ行,連用タ接続,やる,ヤッ,ヤッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,s
けど	助詞,接続助詞,*,*,*,*,けど,ケド,ケド,s
、	記号,読点,*,*,*,*,、,、,、,s
うん	感動詞,*,*,*,*,*,うん,ウン,ウン,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
なるほど	感動詞,*,*,*,*,*,なるほど,ナルホド,ナルホド,i
なあ	助詞,終助詞,*,*,*,*,なあ,ナア,ナー,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
じゃあ	接続詞,*,*,*,*,*,じゃあ,ジャア,ジャー,i
、	記号,読点,*,*,*,*,、,、,、,i
今まで	副詞,一般,*,*,*,*,今まで,イママデ,イママデ,i
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,i
胸	名詞,一般,*,*,*,*,胸,ムネ,ムネ,i
キュン	感動詞,*,*,*,*,*,キュン,キュン,キュン,i
エピソード	名詞,一般,*,*,*,*,エピソード,エピソード,エピソード,i
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
一番	名詞,副詞可能,*,*,*,*,一番,イチバン,イチバン,i
胸	名詞,一般,*,*,*,*,胸,ムネ,ムネ,i
キュン	副詞,一般,*,*,*,*,キュン,キュン,キュン,i
し	動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,i
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,i
こと	名詞,非自立,一般,*,*,*,こと,コト,コト,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
あっ	感動詞,*,*,*,*,*,あっ,アッ,アッ,s
、	記号,読点,*,*,*,*,、,、,、,s
でも	接続詞,*,*,*,*,*,でも,デモ,デモ,s
一番	名詞,副詞可能,*,*,*,*,一番,イチバン,イチバン,s
青春	名詞,一般,*,*,*,*,青春,セイシュン,セイシュン,s
やっ	助動詞,*,*,*,特殊・ヤ,連用タ接続,や,ヤッ,ヤッ,s
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,s
思う	動詞,自立,*,*,五段・ワ行促音便,基本形,思う,オモウ,オモー,s
の	名詞,非自立,一般,*,*,*,の,ノ,ノ,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
、	記号,読点,*,*,*,*,、,、,、,s
その	連体詞,*,*,*,*,*,その,ソノ,ソノ,s
部活	名詞,一般,*,*,*,*,部活,ブカツ,ブカツ,s
で	助動詞,*,*,*,特殊・ダ,連用形,だ,デ,デ,s
、	記号,読点,*,*,*,*,、,、,、,s
好き	名詞,形容動詞語幹,*,*,*,*,好き,スキ,スキ,s
やっ	助動詞,*,*,*,特殊・ヤ,連用タ接続,や,ヤッ,ヤッ,s
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,s
先輩	名詞,一般,*,*,*,*,先輩,センパイ,センパイ,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
い	動詞,自立,*,*,一段,連用形,いる,イ,イ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
で	接続詞,*,*,*,*,*,で,デ,デ,s
、	記号,読点,*,*,*,*,、,、,、,s
多分	副詞,一般,*,*,*,*,多分,タブン,タブン,s
高校	名詞,一般,*,*,*,*,高校,コウコウ,コーコー,s
一	名詞,数,*,*,*,*,一,イチ,イチ,s
年生	名詞,接尾,助数詞,*,*,*,年生,ネンセイ,ネンセイ,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
時	名詞,非自立,副詞可能,*,*,*,時,トキ,トキ,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
皆	名詞,代名詞,一般,*,*,*,皆,ミナ,ミナ,s
で	助詞,格助詞,一般,*,*,*,で,デ,デ,s
お祭り	名詞,サ変接続,*,*,*,*,お祭り,オマツリ,オマツリ,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
行こ	動詞,自立,*,*,五段・カ行促音便,未然ウ接続,行く,イコ,イコ,s
う	助動詞,*,*,*,不変化型,基本形,う,ウ,ウ,s
